"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","Study.RT","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"959652",4,"Read Version D","SEIZE","TAKE","Study1","F",2039,2995,"money",22.222222222222,0
"w10033223_tag",4,"Read Version D","SEIZE","TAKE","Study1","F",3175,3640,"",0,0
"w10048952",4,"Read Version D","SEIZE","TAKE","Study1","F",6198,9138,"take",100,100
"w10063994_baw",4,"Read Version D","SEIZE","TAKE","Study1","F",343,2815,"SCARE",44.444444444444,0
"w10079303",4,"Read Version D","SEIZE","TAKE","Study1","F",1346,4619,"day",28.571428571429,0
"w10079637_EEL",4,"Read Version D","SEIZE","TAKE","Study1","F",734,1095,"",0,0
"w214500",4,"Read Version D","SEIZE","TAKE","Study1","F",762,2856,"take",100,100
"w984625_KW",4,"Read Version D","SEIZE","TAKE","Study1","F",683,3466,"",0,0
"w986649",4,"Read Version D","SEIZE","TAKE","Study1","F",1640,4639,"stop",25,0
"10008908",4,"Read Version D","SICK","HIDE","Study1","U",4131,5533,"hide",100,100
"911415",4,"Read Version D","SICK","HIDE","Study1","U",2962,21248,"bed",28.57142857,0
"959652",4,"Read Version D","SICK","HIDE","Study1","U",1728,26805,"cold",25,0
"w10033223_tag",4,"Read Version D","SICK","HIDE","Study1","U",2813,5188,"",0,0
"w10048952",4,"Read Version D","SICK","HIDE","Study1","U",13707,7271,"hide",100,100
"w10063994_baw",4,"Read Version D","SICK","HIDE","Study1","U",424,2083,"FLU",0,0
"w10079303",4,"Read Version D","SICK","HIDE","Study1","U",1283,2155,"",0,0
"w10079637_EEL",4,"Read Version D","SICK","HIDE","Study1","U",619,3460,"stomach",18.181818181818,0
"w214500",4,"Read Version D","SICK","HIDE","Study1","U",707,2654,"well",25,0
"w984625_KW",4,"Read Version D","SICK","HIDE","Study1","U",1349,4241,"ill",28.571428571429,0
"w986649",4,"Read Version D","SICK","HIDE","Study1","U",730,6549,"hide",100,100
"10008908",4,"Read Version D","SIGHT","DEBATE","Study1","U",6707,5121,"debate",100,100
"911415",4,"Read Version D","SIGHT","DEBATE","Study1","U",2498,5245,"height",33.33333333,0
"959652",4,"Read Version D","SIGHT","DEBATE","Study1","U",1614,1276,"",0,0
"w10033223_tag",4,"Read Version D","SIGHT","DEBATE","Study1","U",6824,5525,"",0,0
"w10048952",4,"Read Version D","SIGHT","DEBATE","Study1","U",7016,7466,"debate",100,100
"w10063994_baw",4,"Read Version D","SIGHT","DEBATE","Study1","U",402,1993,"SEE",44.444444444444,0
"w10079303",4,"Read Version D","SIGHT","DEBATE","Study1","U",1470,5205,"word",20,0
"w10079637_EEL",4,"Read Version D","SIGHT","DEBATE","Study1","U",711,2319,"car",22.222222222222,0
"w214500",4,"Read Version D","SIGHT","DEBATE","Study1","U",787,2715,"vision",0,0
"w984625_KW",4,"Read Version D","SIGHT","DEBATE","Study1","U",2256,13128,"see",44.444444444444,0
"w986649",4,"Read Version D","SIGHT","DEBATE","Study1","U",1843,5827,"see",44.444444444444,0
"10008908",4,"Read Version D","SIP","DRINK","Study1","F",4697,3273,"drink",100,100
"911415",4,"Read Version D","SIP","DRINK","Study1","F",1732,1804,"drink",100,100
"959652",4,"Read Version D","SIP","DRINK","Study1","F",1493,2781,"drink",100,100
"w10033223_tag",4,"Read Version D","SIP","DRINK","Study1","F",2246,5130,"juice",20,0
"w10048952",4,"Read Version D","SIP","DRINK","Study1","F",6944,16852,"drink",100,100
"w10063994_baw",4,"Read Version D","SIP","DRINK","Study1","F",387,3251,"DRINK",100,100
"w10079303",4,"Read Version D","SIP","DRINK","Study1","F",2179,4190,"drink ",100,100
"w10079637_EEL",4,"Read Version D","SIP","DRINK","Study1","F",591,4863,"drinl",80,100
"w214500",4,"Read Version D","SIP","DRINK","Study1","F",807,3065,"gulp",0,0
"w984625_KW",4,"Read Version D","SIP","DRINK","Study1","F",3564,4520,"drink",100,100
"w986649",4,"Read Version D","SIP","DRINK","Study1","F",7199,8146,"drink",100,100
"10008908",4,"Read Version D","SITE","LOCATION","Study1","S",6090,3898,"location",100,100
"911415",4,"Read Version D","SITE","LOCATION","Study1","S",2208,2716,"location",100,100
"959652",4,"Read Version D","SITE","LOCATION","Study1","S",551,14781,"location",100,100
"w10033223_tag",4,"Read Version D","SITE","LOCATION","Study1","S",2890,2409,"",0,0
"w10048952",4,"Read Version D","SITE","LOCATION","Study1","S",6017,5277,"location",100,100
"w10063994_baw",4,"Read Version D","SITE","LOCATION","Study1","S",416,5932,"CONSTRUCTION",50,0
"w10079303",4,"Read Version D","SITE","LOCATION","Study1","S",1522,4077,"word",16.666666666667,0
"w10079637_EEL",4,"Read Version D","SITE","LOCATION","Study1","S",549,2575,"go",20,0
"w214500",4,"Read Version D","SITE","LOCATION","Study1","S",688,2286,"web",0,0
"w984625_KW",4,"Read Version D","SITE","LOCATION","Study1","S",4959,4063,"web",0,0
"w986649",4,"Read Version D","SITE","LOCATION","Study1","S",1225,6259,"location",100,100
"10008908",4,"Read Version D","SODA","POP","Study1","S",7505,17701,"pop",100,100
"911415",4,"Read Version D","SODA","POP","Study1","S",2447,1685,"pop",100,100
"959652",4,"Read Version D","SODA","POP","Study1","S",1090,1856,"pop",100,100
"w10033223_tag",4,"Read Version D","SODA","POP","Study1","S",3647,2711,"pop",100,100
"w10048952",4,"Read Version D","SODA","POP","Study1","S",4986,21195,"pop",100,100
"w10063994_baw",4,"Read Version D","SODA","POP","Study1","S",452,3843,"CAN",0,0
"w10079303",4,"Read Version D","SODA","POP","Study1","S",1089,2099,"",0,0
"w10079637_EEL",4,"Read Version D","SODA","POP","Study1","S",583,1500,"pop",100,100
"w214500",4,"Read Version D","SODA","POP","Study1","S",711,2591,"pop",100,100
"w984625_KW",4,"Read Version D","SODA","POP","Study1","S",8158,3377,"pop",100,100
"w986649",4,"Read Version D","SODA","POP","Study1","S",1341,2194,"pop",100,100
"10008908",4,"Read Version D","STENCH","SMELL","Study1","F",13460,4926,"smell",100,100
"911415",4,"Read Version D","STENCH","SMELL","Study1","F",2554,1690,"smell",100,100
"959652",4,"Read Version D","STENCH","SMELL","Study1","F",1865,3308,"smell",100,100
"w10033223_tag",4,"Read Version D","STENCH","SMELL","Study1","F",3318,3596,"smell",100,100
"w10048952",4,"Read Version D","STENCH","SMELL","Study1","F",27191,8134,"smell",100,100
"w10063994_baw",4,"Read Version D","STENCH","SMELL","Study1","F",402,2384,"SMELL",100,100
"w10079303",4,"Read Version D","STENCH","SMELL","Study1","F",1592,1475,"",0,0
"w10079637_EEL",4,"Read Version D","STENCH","SMELL","Study1","F",1226,3504,"smell",100,100
"w214500",4,"Read Version D","STENCH","SMELL","Study1","F",467,2682,"odor",0,0
"w984625_KW",4,"Read Version D","STENCH","SMELL","Study1","F",1468,3820,"smell",100,100
"w986649",4,"Read Version D","STENCH","SMELL","Study1","F",2911,17146,"smell",100,100
"10008908",4,"Read Version D","STING","HORNET","Study1","B",15287,876,"",0,0
"911415",4,"Read Version D","STING","HORNET","Study1","B",2256,6065,"wing",20,0
"959652",4,"Read Version D","STING","HORNET","Study1","B",2360,6508,"hornet",100,100
"w10033223_tag",4,"Read Version D","STING","HORNET","Study1","B",2841,3475,"bee",22.222222222222,0
"w10048952",4,"Read Version D","STING","HORNET","Study1","B",9301,26145,"hornent",92.307692307692,100
"w10063994_baw",4,"Read Version D","STING","HORNET","Study1","B",423,2018,"WASP",0,0
"w10079303",4,"Read Version D","STING","HORNET","Study1","B",2386,12802,"hornet",100,100
"w10079637_EEL",4,"Read Version D","STING","HORNET","Study1","B",1478,2542,"wasp",0,0
"w214500",4,"Read Version D","STING","HORNET","Study1","B",802,4344,"bee",22.222222222222,0
"w984625_KW",4,"Read Version D","STING","HORNET","Study1","B",44367,2543,"",0,0
"w986649",4,"Read Version D","STING","HORNET","Study1","B",1222,7231,"wasp",0,0
"10008908",4,"Read Version D","STOMACH","DIGESTION","Study1","B",8158,3929,"digestion",100,100
"911415",4,"Read Version D","STOMACH","DIGESTION","Study1","B",2537,7164,"hungry",13.33333333,0
"959652",4,"Read Version D","STOMACH","DIGESTION","Study1","B",1201,26339,"intestine",66.666666666667,0
"w10033223_tag",4,"Read Version D","STOMACH","DIGESTION","Study1","B",1961,4046,"digestion",100,100
"w10048952",4,"Read Version D","STOMACH","DIGESTION","Study1","B",10251,20086,"digestion",100,100
"w10063994_baw",4,"Read Version D","STOMACH","DIGESTION","Study1","B",379,2320,"ACHE",15.384615384615,0
"w10079303",4,"Read Version D","STOMACH","DIGESTION","Study1","B",1702,4082,"digestion",100,100
"w10079637_EEL",4,"Read Version D","STOMACH","DIGESTION","Study1","B",748,4802,"hurt",15.384615384615,0
"w214500",4,"Read Version D","STOMACH","DIGESTION","Study1","B",763,3059,"digestion",100,100
"w984625_KW",4,"Read Version D","STOMACH","DIGESTION","Study1","B",1199,18531,"",0,0
"w986649",4,"Read Version D","STOMACH","DIGESTION","Study1","B",7205,6101,"digestion",100,100
"10008908",4,"Read Version D","TALK","DISCUSSION","Study1","B",7256,15373,"discussion",100,100
"911415",4,"Read Version D","TALK","DISCUSSION","Study1","B",3077,5576,"discussion",100,100
"959652",4,"Read Version D","TALK","DISCUSSION","Study1","B",20452,1334,"",0,0
"w10033223_tag",4,"Read Version D","TALK","DISCUSSION","Study1","B",1896,1974,"",0,0
"w10048952",4,"Read Version D","TALK","DISCUSSION","Study1","B",9569,17114,"discussion",100,100
"w10063994_baw",4,"Read Version D","TALK","DISCUSSION","Study1","B",411,2456,"CHAT",14.285714285714,0
"w10079303",4,"Read Version D","TALK","DISCUSSION","Study1","B",1116,3039,"",0,0
"w10079637_EEL",4,"Read Version D","TALK","DISCUSSION","Study1","B",622,1667,"word",14.285714285714,0
"w214500",4,"Read Version D","TALK","DISCUSSION","Study1","B",670,3459,"loud",14.285714285714,0
"w984625_KW",4,"Read Version D","TALK","DISCUSSION","Study1","B",1947,6934,"discussion",100,100
"w986649",4,"Read Version D","TALK","DISCUSSION","Study1","B",3242,3093,"",0,0
"10008908",4,"Read Version D","TOILET","BATHROOM","Study1","S",6664,5597,"bathroom",100,100
"911415",4,"Read Version D","TOILET","BATHROOM","Study1","S",2037,3513,"bathroom",100,100
"959652",4,"Read Version D","TOILET","BATHROOM","Study1","S",1773,6364,"bathroom",100,100
"w10033223_tag",4,"Read Version D","TOILET","BATHROOM","Study1","S",3656,3160,"bathroom",100,100
"w10048952",4,"Read Version D","TOILET","BATHROOM","Study1","S",9384,8331,"bathroom",100,100
"w10063994_baw",4,"Read Version D","TOILET","BATHROOM","Study1","S",353,4568,"RELAX",15.384615384615,0
"w10079303",4,"Read Version D","TOILET","BATHROOM","Study1","S",1616,4301,"flush",15.384615384615,0
"w10079637_EEL",4,"Read Version D","TOILET","BATHROOM","Study1","S",605,5686,"bathroom",100,100
"w214500",4,"Read Version D","TOILET","BATHROOM","Study1","S",675,2937,"seat",33.333333333333,0
"w984625_KW",4,"Read Version D","TOILET","BATHROOM","Study1","S",648,2027,"",0,0
"w986649",4,"Read Version D","TOILET","BATHROOM","Study1","S",1272,4968,"paper",30.769230769231,0
"10008908",4,"Read Version D","TUCK","ALLOW","Study1","U",69484,75414,"bed",0,0
"911415",4,"Read Version D","TUCK","ALLOW","Study1","U",3328,23283,"litter",18.18181818,0
"959652",4,"Read Version D","TUCK","ALLOW","Study1","U",1760,1583,"",0,0
"w10033223_tag",4,"Read Version D","TUCK","ALLOW","Study1","U",2266,4125,"well",44.444444444444,0
"w10048952",4,"Read Version D","TUCK","ALLOW","Study1","U",6247,24217,"allow",100,100
"w10063994_baw",4,"Read Version D","TUCK","ALLOW","Study1","U",400,5972,"HIDE",0,0
"w10079303",4,"Read Version D","TUCK","ALLOW","Study1","U",1243,3728,"allow",100,100
"w10079637_EEL",4,"Read Version D","TUCK","ALLOW","Study1","U",1051,2976,"drive",0,0
"w214500",4,"Read Version D","TUCK","ALLOW","Study1","U",718,8044,"under",0,0
"w984625_KW",4,"Read Version D","TUCK","ALLOW","Study1","U",50366,4266,"roll",44.444444444444,0
"w986649",4,"Read Version D","TUCK","ALLOW","Study1","U",1717,6761,"hide",0,0
"10008908",4,"Read Version D","VASE","KING","Study1","U",4764,42112,"king",100,100
"911415",4,"Read Version D","VASE","KING","Study1","U",3250,2377,"king",100,100
"959652",4,"Read Version D","VASE","KING","Study1","U",1324,4488,"bass",0,0
"w10033223_tag",4,"Read Version D","VASE","KING","Study1","U",2496,3265,"king",100,100
"w10048952",4,"Read Version D","VASE","KING","Study1","U",5563,7207,"king",100,100
"w10063994_baw",4,"Read Version D","VASE","KING","Study1","U",384,3436,"BOWL",0,0
"w10079303",4,"Read Version D","VASE","KING","Study1","U",1112,2295,"",0,0
"w10079637_EEL",4,"Read Version D","VASE","KING","Study1","U",433,2313,"flower",0,0
"w214500",4,"Read Version D","VASE","KING","Study1","U",620,2960,"flower",0,0
"w984625_KW",4,"Read Version D","VASE","KING","Study1","U",3787,10186,"flowers",0,0
"w986649",4,"Read Version D","VASE","KING","Study1","U",1109,4756,"flowers",0,0
"10008908",4,"Read Version D","WAR","REVOLUTION","Study1","B",11196,67355,"revolution",100,100
"911415",4,"Read Version D","WAR","REVOLUTION","Study1","B",2617,4580,"revolution",100,100
"959652",4,"Read Version D","WAR","REVOLUTION","Study1","B",1668,4086,"fight",13.333333333333,0
"w10033223_tag",4,"Read Version D","WAR","REVOLUTION","Study1","B",3919,3327,"",0,0
"w10048952",4,"Read Version D","WAR","REVOLUTION","Study1","B",7254,16228,"revolution",100,100
"w10063994_baw",4,"Read Version D","WAR","REVOLUTION","Study1","B",432,2016,"ZONE",28.571428571429,0
"w10079303",4,"Read Version D","WAR","REVOLUTION","Study1","B",3751,9851,"revolution ",100,100
"w10079637_EEL",4,"Read Version D","WAR","REVOLUTION","Study1","B",895,3056,"revolution",100,100
"w214500",4,"Read Version D","WAR","REVOLUTION","Study1","B",688,8107,"fight",13.333333333333,0
"w984625_KW",4,"Read Version D","WAR","REVOLUTION","Study1","B",800,8430,"Rebellion",63.157894736842,0
"w986649",4,"Read Version D","WAR","REVOLUTION","Study1","B",4800,12625,"bullets",23.529411764706,0
"10008908",4,"Read Version D","WASP","BUG","Study1","F",4161,2648,"bug",100,100
"911415",4,"Read Version D","WASP","BUG","Study1","F",2535,1860,"bug",100,100
"959652",4,"Read Version D","WASP","BUG","Study1","F",5611,3915,"bug",100,100
"w10033223_tag",4,"Read Version D","WASP","BUG","Study1","F",1909,5594,"sting",25,0
"w10048952",4,"Read Version D","WASP","BUG","Study1","F",5377,33996,"bug",100,100
"w10063994_baw",4,"Read Version D","WASP","BUG","Study1","F",415,2151,"STING",25,0
"w10079303",4,"Read Version D","WASP","BUG","Study1","F",3124,3594,"bug",100,100
"w10079637_EEL",4,"Read Version D","WASP","BUG","Study1","F",539,2107,"bee",33.333333333333,0
"w214500",4,"Read Version D","WASP","BUG","Study1","F",621,1774,"bee",33.333333333333,0
"w984625_KW",4,"Read Version D","WASP","BUG","Study1","F",1738,904,"",0,0
"w986649",4,"Read Version D","WASP","BUG","Study1","F",1861,4491,"bug",100,100
"10008908",4,"Read Version D","WASTE","DUMP","Study1","S",5136,21345,"dimp",75,100
"911415",4,"Read Version D","WASTE","DUMP","Study1","S",2435,2943,"dump",100,100
"959652",4,"Read Version D","WASTE","DUMP","Study1","S",594,8547,"dump",100,100
"w10033223_tag",4,"Read Version D","WASTE","DUMP","Study1","S",2815,2352,"",0,0
"w10048952",4,"Read Version D","WASTE","DUMP","Study1","S",6671,5013,"dump",100,100
"w10063994_baw",4,"Read Version D","WASTE","DUMP","Study1","S",434,3027,"TIME",25,0
"w10079303",4,"Read Version D","WASTE","DUMP","Study1","S",2302,4765,"dump ",100,100
"w10079637_EEL",4,"Read Version D","WASTE","DUMP","Study1","S",573,2303,"trash",0,0
"w214500",4,"Read Version D","WASTE","DUMP","Study1","S",891,3207,"dump",100,100
"w984625_KW",4,"Read Version D","WASTE","DUMP","Study1","S",875,550,"",0,0
"w986649",4,"Read Version D","WASTE","DUMP","Study1","S",994,3186,"trash",0,0
"10008908",4,"Read Version D","WATER","BRIDGE","Study1","B",7603,13568,"bridge",100,100
"911415",4,"Read Version D","WATER","BRIDGE","Study1","B",2273,16245,"cold",20,0
"959652",4,"Read Version D","WATER","BRIDGE","Study1","B",1489,1129,"",0,0
"w10033223_tag",4,"Read Version D","WATER","BRIDGE","Study1","B",3230,4797,"",0,0
"w10048952",4,"Read Version D","WATER","BRIDGE","Study1","B",10339,15383,"bridge",100,100
"w10063994_baw",4,"Read Version D","WATER","BRIDGE","Study1","B",388,2322,"DRINK",36.363636363636,0
"w10079303",4,"Read Version D","WATER","BRIDGE","Study1","B",1307,4046,"",0,0
"w10079637_EEL",4,"Read Version D","WATER","BRIDGE","Study1","B",824,2271,"drinl",36.363636363636,0
"w214500",4,"Read Version D","WATER","BRIDGE","Study1","B",653,3761,"food",20,0
"w984625_KW",4,"Read Version D","WATER","BRIDGE","Study1","B",18712,34653,"",0,0
"w986649",4,"Read Version D","WATER","BRIDGE","Study1","B",1808,4926,"drink",36.363636363636,0
"10008908",4,"Read Version D","WIND","BLOW","Study1","S",4388,7543,"blow",100,100
"911415",4,"Read Version D","WIND","BLOW","Study1","S",2596,56675,"breezez",18.18181818,0
"959652",4,"Read Version D","WIND","BLOW","Study1","S",1528,3769,"blow",100,100
"w10033223_tag",4,"Read Version D","WIND","BLOW","Study1","S",1685,6445,"whirl",22.222222222222,0
"w10048952",4,"Read Version D","WIND","BLOW","Study1","S",7507,11749,"blow",100,100
"w10063994_baw",4,"Read Version D","WIND","BLOW","Study1","S",376,2168,"BLOW",100,100
"w10079303",4,"Read Version D","WIND","BLOW","Study1","S",1328,3491,"blow ",100,100
"w10079637_EEL",4,"Read Version D","WIND","BLOW","Study1","S",486,2355,"keys",0,0
"w214500",4,"Read Version D","WIND","BLOW","Study1","S",716,4131,"blow",100,100
"w984625_KW",4,"Read Version D","WIND","BLOW","Study1","S",15752,3366,"air",0,0
"w986649",4,"Read Version D","WIND","BLOW","Study1","S",21646,6381,"air",0,0
"10008908",4,"Read Version D","WOMAN","LIFT","Study1","U",5096,19919,"lift",100,100
"911415",4,"Read Version D","WOMAN","LIFT","Study1","U",2422,15374,"shirt",44.44444444,0
"959652",4,"Read Version D","WOMAN","LIFT","Study1","U",1624,36337,"man",0,0
"w10033223_tag",4,"Read Version D","WOMAN","LIFT","Study1","U",2044,12007,"lift",100,100
"w10048952",4,"Read Version D","WOMAN","LIFT","Study1","U",5950,29888,"lift",100,100
"w10063994_baw",4,"Read Version D","WOMAN","LIFT","Study1","U",180,2821,"FEMALE",20,0
"w10079303",4,"Read Version D","WOMAN","LIFT","Study1","U",1873,3787,"",0,0
"w10079637_EEL",4,"Read Version D","WOMAN","LIFT","Study1","U",598,3093,"girl",25,0
"w214500",4,"Read Version D","WOMAN","LIFT","Study1","U",722,1753,"male",25,0
"w984625_KW",4,"Read Version D","WOMAN","LIFT","Study1","U",46352,61466,"girl",25,0
"w986649",4,"Read Version D","WOMAN","LIFT","Study1","U",7199,5980,"man",0,0
"10008908",4,"Read Version D","WORD","SENTENCE","Study1","F",5351,8448,"sentence ",100,100
"911415",4,"Read Version D","WORD","SENTENCE","Study1","F",3204,10788,"read",16.66666667,0
"959652",4,"Read Version D","WORD","SENTENCE","Study1","F",1497,8132,"",0,0
"w10033223_tag",4,"Read Version D","WORD","SENTENCE","Study1","F",2937,6018,"sentence",100,100
"w10048952",4,"Read Version D","WORD","SENTENCE","Study1","F",11179,18282,"sentence",100,100
"w10063994_baw",4,"Read Version D","WORD","SENTENCE","Study1","F",433,3188,"",0,0
"w10079303",4,"Read Version D","WORD","SENTENCE","Study1","F",1193,2899,"",0,0
"w10079637_EEL",4,"Read Version D","WORD","SENTENCE","Study1","F",698,2233,"",0,0
"w214500",4,"Read Version D","WORD","SENTENCE","Study1","F",413,3593,"pharse",28.571428571429,0
"w984625_KW",4,"Read Version D","WORD","SENTENCE","Study1","F",23859,1452,"",0,0
"w986649",4,"Read Version D","WORD","SENTENCE","Study1","F",1079,4092,"cross",15.384615384615,0
"10008908",4,"Read Version D","WOULD","CASH","Study1","U",5072,21348,"fix",0,0
"911415",4,"Read Version D","WOULD","CASH","Study1","U",2437,19488,"red",0,0
"959652",4,"Read Version D","WOULD","CASH","Study1","U",1921,4333,"money",0,0
"w10033223_tag",4,"Read Version D","WOULD","CASH","Study1","U",3067,3955,"could",22.222222222222,0
"w10048952",4,"Read Version D","WOULD","CASH","Study1","U",5977,13279,"cash",100,100
"w10063994_baw",4,"Read Version D","WOULD","CASH","Study1","U",436,2796,"MAYBE",22.222222222222,0
"w10079303",4,"Read Version D","WOULD","CASH","Study1","U",1279,2681,"",0,0
"w10079637_EEL",4,"Read Version D","WOULD","CASH","Study1","U",554,2500,"do",0,0
"w214500",4,"Read Version D","WOULD","CASH","Study1","U",687,1990,"could",22.222222222222,0
"w984625_KW",4,"Read Version D","WOULD","CASH","Study1","U",30217,4197,"could",22.222222222222,0
"w986649",4,"Read Version D","WOULD","CASH","Study1","U",2005,5962,"could",22.222222222222,0
"10002036",1,"Read Version A","ADJOURN","END","Study2","F",1480,8141,"end",100,100
"10044784",1,"Read Version A","ADJOURN","END","Study2","F",1664,2277,"end",100,100
"w10005959_MCD",1,"Read Version A","ADJOURN","END","Study2","F",4708,7758,"jury",0,0
"w10020569_kll",1,"Read Version A","ADJOURN","END","Study2","F",9504,12852,"End",100,100
"w10057719_awt",1,"Read Version A","ADJOURN","END","Study2","F",2060,21060,"end",100,100
"w214961B.A.C",1,"Read Version A","ADJOURN","END","Study2","F",570,759,"",0,0
"w950844",1,"Read Version A","ADJOURN","END","Study2","F",952,3497,"open",57.142857142857,0
"w958053",1,"Read Version A","ADJOURN","END","Study2","F",7352,4403,"end",100,100
"w990145ANH",1,"Read Version A","ADJOURN","END","Study2","F",1236,1945,"",0,0
"W992800",1,"Read Version A","ADJOURN","END","Study2","F",818,15601,"Conclusion ",15.384615384615,0
"10002036",1,"Read Version A","AFFECTION","LOVE","Study2","F",3752,1835,"love",100,100
"10044784",1,"Read Version A","AFFECTION","LOVE","Study2","F",1701,2325,"love",100,100
"w10005959_MCD",1,"Read Version A","AFFECTION","LOVE","Study2","F",1458,3370,"love",100,100
"w10020569_kll",1,"Read Version A","AFFECTION","LOVE","Study2","F",5805,9073,"Love",100,100
"w10057719_awt",1,"Read Version A","AFFECTION","LOVE","Study2","F",1019,11325,"love",100,100
"w214961B.A.C",1,"Read Version A","AFFECTION","LOVE","Study2","F",396,665,"",0,0
"w950844",1,"Read Version A","AFFECTION","LOVE","Study2","F",624,3344,"love",100,100
"w958053",1,"Read Version A","AFFECTION","LOVE","Study2","F",6219,18153,"love",100,100
"w990145ANH",1,"Read Version A","AFFECTION","LOVE","Study2","F",1168,3355,"love",100,100
"W992800",1,"Read Version A","AFFECTION","LOVE","Study2","F",1746,4894,"Love ",100,100
"10002036",1,"Read Version A","ALONE","LONELY","Study2","S",1564,3298,"lonely",100,100
"10044784",1,"Read Version A","ALONE","LONELY","Study2","S",1030,2631,"lonely",100,100
"w10005959_MCD",1,"Read Version A","ALONE","LONELY","Study2","S",836,5077,"lonely",100,100
"w10020569_kll",1,"Read Version A","ALONE","LONELY","Study2","S",6527,4819,"",0,0
"w10057719_awt",1,"Read Version A","ALONE","LONELY","Study2","S",1110,28948,"lonely",100,100
"w214961B.A.C",1,"Read Version A","ALONE","LONELY","Study2","S",212,9034,"married",15.384615384615,0
"w950844",1,"Read Version A","ALONE","LONELY","Study2","S",450,3889,"Lonely",100,100
"w958053",1,"Read Version A","ALONE","LONELY","Study2","S",5815,10080,"lonely",100,100
"w990145ANH",1,"Read Version A","ALONE","LONELY","Study2","S",1489,1152,"",0,0
"W992800",1,"Read Version A","ALONE","LONELY","Study2","S",897,13543,"Lonely ",100,100
"10002036",1,"Read Version A","BAD","VILLAIN","Study2","B",2212,27194,"",0,0
"10044784",1,"Read Version A","BAD","VILLAIN","Study2","B",1023,2908,"",0,0
"w10005959_MCD",1,"Read Version A","BAD","VILLAIN","Study2","B",1584,8154,"",0,0
"w10020569_kll",1,"Read Version A","BAD","VILLAIN","Study2","B",8828,23868,"",0,0
"w10057719_awt",1,"Read Version A","BAD","VILLAIN","Study2","B",938,9860,"villain",100,100
"w214961B.A.C",1,"Read Version A","BAD","VILLAIN","Study2","B",306,2181,"good",0,0
"w950844",1,"Read Version A","BAD","VILLAIN","Study2","B",395,26931,"worst",0,0
"w958053",1,"Read Version A","BAD","VILLAIN","Study2","B",9224,10124,"villain",100,100
"w990145ANH",1,"Read Version A","BAD","VILLAIN","Study2","B",1660,5184,"villain",100,100
"W992800",1,"Read Version A","BAD","VILLAIN","Study2","B",1127,5534,"Good",0,0
"10002036",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",1512,2626,"league",100,100
"10044784",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",1357,2449,"league",100,100
"w10005959_MCD",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",1363,8400,"game",40,0
"w10020569_kll",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",2650,21029,"League ",100,100
"w10057719_awt",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",1337,14052,"league",100,100
"w214961B.A.C",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",498,1778,"",0,0
"w950844",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",1486,7329,"League",100,100
"w958053",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",9502,25013,"bat",22.222222222222,0
"w990145ANH",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",1400,2518,"catcher",30.769230769231,0
"W992800",1,"Read Version A","BASEBALL","LEAGUE","Study2","B",995,3207,"Bat",22.222222222222,0
"10002036",1,"Read Version A","BEST","FAVORITE","Study2","B",2033,2288,"",0,0
"10044784",1,"Read Version A","BEST","FAVORITE","Study2","B",1783,1720,"",0,0
"w10005959_MCD",1,"Read Version A","BEST","FAVORITE","Study2","B",2022,3238,"friend",57.142857142857,0
"w10020569_kll",1,"Read Version A","BEST","FAVORITE","Study2","B",3172,29038,"",0,0
"w10057719_awt",1,"Read Version A","BEST","FAVORITE","Study2","B",900,15767,"favorite",100,100
"w214961B.A.C",1,"Read Version A","BEST","FAVORITE","Study2","B",1883,3322,"goof",16.666666666667,0
"w950844",1,"Read Version A","BEST","FAVORITE","Study2","B",789,10953,"worst",46.153846153846,0
"w958053",1,"Read Version A","BEST","FAVORITE","Study2","B",11013,15611,"favorite",100,100
"w990145ANH",1,"Read Version A","BEST","FAVORITE","Study2","B",1717,3103,"favorite",100,100
"W992800",1,"Read Version A","BEST","FAVORITE","Study2","B",1893,7321,"Greatest ",37.5,0
"10002036",1,"Read Version A","BIRD","PENGUIN","Study2","B",1986,1632,"",0,0
"10044784",1,"Read Version A","BIRD","PENGUIN","Study2","B",1519,1963,"",0,0
"w10005959_MCD",1,"Read Version A","BIRD","PENGUIN","Study2","B",1239,4805,"penguin",100,100
"w10020569_kll",1,"Read Version A","BIRD","PENGUIN","Study2","B",1632,20438,"Penguin ",100,100
"w10057719_awt",1,"Read Version A","BIRD","PENGUIN","Study2","B",885,21338,"penguin",100,100
"w214961B.A.C",1,"Read Version A","BIRD","PENGUIN","Study2","B",476,6849,"plane",33.333333333333,0
"w950844",1,"Read Version A","BIRD","PENGUIN","Study2","B",1052,14524,"Penguin",100,100
"w958053",1,"Read Version A","BIRD","PENGUIN","Study2","B",7278,3311,"fly",0,0
"w990145ANH",1,"Read Version A","BIRD","PENGUIN","Study2","B",1904,1780,"",0,0
