"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10034240_jdf",5,"JOL Version A","FEUD","FIGHT","Study2","F",1927,90,2950,"FIGHT",100,100
"w10039094_sr",5,"JOL Version A","FEUD","FIGHT","Study2","F",3648,45,5662,"argument",30.769230769231,0
"w10061360",5,"JOL Version A","FEUD","FIGHT","Study2","F",1967,75,5089,"fight",100,100
"w10062431_yh",5,"JOL Version A","FEUD","FIGHT","Study2","F",2631,80,4710,"fight",100,100
"W909678andDP",5,"JOL Version A","FEUD","FIGHT","Study2","F",3171,50,3030,"anger",20,0
"w987277_mcl",5,"JOL Version A","FEUD","FIGHT","Study2","F",905,57,2104,"fight",100,100
"w10002601_rol",5,"JOL Version A","FIGHT","BRAWL","Study2","B",3558,87,8415,"feud",0,0
"w10034240_jdf",5,"JOL Version A","FIGHT","BRAWL","Study2","B",1830,90,3908,"FUED",0,0
"w10039094_sr",5,"JOL Version A","FIGHT","BRAWL","Study2","B",4206,2,5711,"encounter",14.285714285714,0
"w10061360",5,"JOL Version A","FIGHT","BRAWL","Study2","B",2847,45,11307,"brawl",100,100
"w10062431_yh",5,"JOL Version A","FIGHT","BRAWL","Study2","B",1836,90,3012,"flight",18.181818181818,0
"W909678andDP",5,"JOL Version A","FIGHT","BRAWL","Study2","B",2460,90,4299,"brawl",100,100
"w987277_mcl",5,"JOL Version A","FIGHT","BRAWL","Study2","B",3670,4,3123,"fist",0,0
"w10002601_rol",5,"JOL Version A","FISH","SARDINE","Study2","B",6237,37,7046,"",0,0
"w10034240_jdf",5,"JOL Version A","FISH","SARDINE","Study2","B",3830,0,3365,"TUNA",18.181818181818,0
"w10039094_sr",5,"JOL Version A","FISH","SARDINE","Study2","B",6237,30,5869,"tuna",18.181818181818,0
"w10061360",5,"JOL Version A","FISH","SARDINE","Study2","B",2123,90,4061,"",0,0
"w10062431_yh",5,"JOL Version A","FISH","SARDINE","Study2","B",2464,90,3281,"tuna",18.181818181818,0
"W909678andDP",5,"JOL Version A","FISH","SARDINE","Study2","B",9922,94,10815,"tuna",18.181818181818,0
"w987277_mcl",5,"JOL Version A","FISH","SARDINE","Study2","B",1505,84,3727,"tina",36.363636363636,0
"w10002601_rol",5,"JOL Version A","FLEA","TICK","Study2","S",4786,89,3859,"tick",100,100
"w10034240_jdf",5,"JOL Version A","FLEA","TICK","Study2","S",1789,20,2553,"TICKS",88.888888888889,100
"w10039094_sr",5,"JOL Version A","FLEA","TICK","Study2","S",3211,50,10315,"tick",100,100
"w10061360",5,"JOL Version A","FLEA","TICK","Study2","S",2313,50,4527,"tick",100,100
"w10062431_yh",5,"JOL Version A","FLEA","TICK","Study2","S",2506,100,3082,"tic",85.714285714286,100
"W909678andDP",5,"JOL Version A","FLEA","TICK","Study2","S",5256,22,1813,"tick",100,100
"w987277_mcl",5,"JOL Version A","FLEA","TICK","Study2","S",710,1,1709,"tick",100,100
"w10002601_rol",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",5253,43,7060,"strawberries",81.818181818182,100
"w10034240_jdf",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",3668,20,4048,"STRAWBERRIES",81.818181818182,100
"w10039094_sr",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",8818,5,7276,"strawberry",100,100
"w10061360",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",2301,25,8454,"strawberry",100,100
"w10062431_yh",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",2079,100,5140,"strawberry",100,100
"W909678andDP",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",3567,81,4156,"cherry",50,0
"w987277_mcl",5,"JOL Version A","FRUIT","STRAWBERRY","Study2","B",1809,53,3543,"strawberry",100,100
"w10002601_rol",5,"JOL Version A","FURRY","DOG","Study2","F",8352,85,6253,"dog",100,100
"w10034240_jdf",5,"JOL Version A","FURRY","DOG","Study2","F",3231,60,2906,"DOG",100,100
"w10039094_sr",5,"JOL Version A","FURRY","DOG","Study2","F",2739,40,2366,"bang",28.571428571429,0
"w10061360",5,"JOL Version A","FURRY","DOG","Study2","F",3067,75,8834,"dog",100,100
"w10062431_yh",5,"JOL Version A","FURRY","DOG","Study2","F",3218,90,3070,"cat",0,0
"W909678andDP",5,"JOL Version A","FURRY","DOG","Study2","F",2907,11,2481,"anger",25,0
"w987277_mcl",5,"JOL Version A","FURRY","DOG","Study2","F",948,55,3107,"peach",0,0
"w10002601_rol",5,"JOL Version A","FUZZY","BANG","Study2","U",3833,0,5721,"soft",0,0
"w10034240_jdf",5,"JOL Version A","FUZZY","BANG","Study2","U",3391,0,2499,"DOG",28.571428571429,0
"w10039094_sr",5,"JOL Version A","FUZZY","BANG","Study2","U",4697,3,7856,"bang",100,100
"w10061360",5,"JOL Version A","FUZZY","BANG","Study2","U",2016,55,6644,"dog",28.571428571429,0
"w10062431_yh",5,"JOL Version A","FUZZY","BANG","Study2","U",2045,80,3771,"clear",22.222222222222,0
"W909678andDP",5,"JOL Version A","FUZZY","BANG","Study2","U",2593,23,6294,"pillow",0,0
"w987277_mcl",5,"JOL Version A","FUZZY","BANG","Study2","U",1575,11,7333,"",0,0
"w10002601_rol",5,"JOL Version A","GIVE","STEAK","Study2","U",11120,45,5246,"take",66.666666666667,100
"w10034240_jdf",5,"JOL Version A","GIVE","STEAK","Study2","U",2339,10,7306,"HAVE",22.222222222222,0
"w10039094_sr",5,"JOL Version A","GIVE","STEAK","Study2","U",3576,20,3520,"thanks",54.545454545455,0
"w10061360",5,"JOL Version A","GIVE","STEAK","Study2","U",2697,15,2442,"take",66.666666666667,100
"w10062431_yh",5,"JOL Version A","GIVE","STEAK","Study2","U",2951,40,2080,"away",22.222222222222,0
"W909678andDP",5,"JOL Version A","GIVE","STEAK","Study2","U",3051,0,4435,"have",22.222222222222,0
"w987277_mcl",5,"JOL Version A","GIVE","STEAK","Study2","U",1917,16,2238,"",0,0
"w10002601_rol",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",4701,76,6440,"breakable",100,100
"w10034240_jdf",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",3603,40,3634,"VASE",30.769230769231,0
"w10039094_sr",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",3322,50,7069,"breakable",100,100
"w10061360",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",3280,70,5604,"break",71.428571428571,0
"w10062431_yh",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",1920,100,5596,"window",0,0
"W909678andDP",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",1788,45,3388,"break",71.428571428571,0
"w987277_mcl",5,"JOL Version A","GLASS","BREAKABLE","Study2","B",1062,89,2765,"broke",57.142857142857,0
"w10002601_rol",5,"JOL Version A","GONE","AWAY","Study2","S",7614,56,3848,"",0,0
"w10034240_jdf",5,"JOL Version A","GONE","AWAY","Study2","S",1782,60,2247,"AWAY",100,100
"w10039094_sr",5,"JOL Version A","GONE","AWAY","Study2","S",2212,60,2776,"girl",0,0
"w10061360",5,"JOL Version A","GONE","AWAY","Study2","S",4249,33,11428,"",0,0
"w10062431_yh",5,"JOL Version A","GONE","AWAY","Study2","S",2916,90,1796,"away",100,100
"W909678andDP",5,"JOL Version A","GONE","AWAY","Study2","S",3618,90,2059,"away",100,100
"w987277_mcl",5,"JOL Version A","GONE","AWAY","Study2","S",2185,70,2655,"left",0,0
"w10002601_rol",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",3409,55,8179,"truth",76.923076923077,0
"w10034240_jdf",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",2591,20,1676,"LIE",18.181818181818,0
"w10039094_sr",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",6582,60,7335,"truth",76.923076923077,0
"w10061360",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",2317,55,6564,"",0,0
"w10062431_yh",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",1671,90,2679,"lier",16.666666666667,0
"W909678andDP",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",5127,96,5016,"truthful",100,100
"w987277_mcl",5,"JOL Version A","HONEST","TRUTHFUL","Study2","B",2102,80,2749,"lie",18.181818181818,0
"w10002601_rol",5,"JOL Version A","INCENSE","SMELL","Study2","F",6155,59,11668,"smell",100,100
"w10034240_jdf",5,"JOL Version A","INCENSE","SMELL","Study2","F",4678,20,4465,"SMELL",100,100
"w10039094_sr",5,"JOL Version A","INCENSE","SMELL","Study2","F",2195,90,3456,"smell",100,100
"w10061360",5,"JOL Version A","INCENSE","SMELL","Study2","F",2260,80,9402,"smell",100,100
"w10062431_yh",5,"JOL Version A","INCENSE","SMELL","Study2","F",2187,100,2446,"smell",100,100
"W909678andDP",5,"JOL Version A","INCENSE","SMELL","Study2","F",4107,80,5324,"smell",100,100
"w987277_mcl",5,"JOL Version A","INCENSE","SMELL","Study2","F",934,90,1956,"burn",0,0
"w10002601_rol",5,"JOL Version A","JUSTICE","MAROON","Study2","U",4843,0,14620,"",0,0
"w10034240_jdf",5,"JOL Version A","JUSTICE","MAROON","Study2","U",3092,10,5045,"SERVED",16.666666666667,0
"w10039094_sr",5,"JOL Version A","JUSTICE","MAROON","Study2","U",7088,70,3718,"maroon",100,100
"w10061360",5,"JOL Version A","JUSTICE","MAROON","Study2","U",2839,80,8429,"maroon",100,100
"w10062431_yh",5,"JOL Version A","JUSTICE","MAROON","Study2","U",4369,10,8971,"jury",20,0
"W909678andDP",5,"JOL Version A","JUSTICE","MAROON","Study2","U",29232,0,2942,"trial",18.181818181818,0
"w987277_mcl",5,"JOL Version A","JUSTICE","MAROON","Study2","U",1467,45,5726,"",0,0
"w10002601_rol",5,"JOL Version A","KEYS","JOKE","Study2","U",5198,0,3478,"",0,0
"w10034240_jdf",5,"JOL Version A","KEYS","JOKE","Study2","U",2839,20,3307,"LATCH",0,0
"w10039094_sr",5,"JOL Version A","KEYS","JOKE","Study2","U",2930,10,2281,"chain",0,0
"w10061360",5,"JOL Version A","KEYS","JOKE","Study2","U",2482,60,10848,"joke",100,100
"w10062431_yh",5,"JOL Version A","KEYS","JOKE","Study2","U",4136,30,2802,"latch",0,0
"W909678andDP",5,"JOL Version A","KEYS","JOKE","Study2","U",3348,20,4798,"lock",50,0
"w987277_mcl",5,"JOL Version A","KEYS","JOKE","Study2","U",1010,34,1915,"car",0,0
"w10002601_rol",5,"JOL Version A","LEASE","TOIL","Study2","U",4068,0,2758,"",0,0
"w10034240_jdf",5,"JOL Version A","LEASE","TOIL","Study2","U",1672,20,3641,"SIGN",25,0
"w10039094_sr",5,"JOL Version A","LEASE","TOIL","Study2","U",4116,20,4977,"money",22.222222222222,0
"w10061360",5,"JOL Version A","LEASE","TOIL","Study2","U",2283,35,6945,"",0,0
"w10062431_yh",5,"JOL Version A","LEASE","TOIL","Study2","U",2407,30,2200,"sign",25,0
"W909678andDP",5,"JOL Version A","LEASE","TOIL","Study2","U",2496,2,6780,"agreement",15.384615384615,0
"w987277_mcl",5,"JOL Version A","LEASE","TOIL","Study2","U",1720,9,2229,"apartment",15.384615384615,0
"w10002601_rol",5,"JOL Version A","LISTEN","FICTION","Study2","U",15640,75,3953,"hear",0,0
"w10034240_jdf",5,"JOL Version A","LISTEN","FICTION","Study2","U",1413,NA,4515,"QUIET",33.333333333333,0
"w10039094_sr",5,"JOL Version A","LISTEN","FICTION","Study2","U",5781,40,3983,"hear",0,0
"w10061360",5,"JOL Version A","LISTEN","FICTION","Study2","U",3229,25,5037,"fiction",100,100
"w10062431_yh",5,"JOL Version A","LISTEN","FICTION","Study2","U",2933,10,1799,"",0,0
"W909678andDP",5,"JOL Version A","LISTEN","FICTION","Study2","U",10689,11,3253,"her",0,0
"w987277_mcl",5,"JOL Version A","LISTEN","FICTION","Study2","U",990,35,2662,"close",33.333333333333,0
"w10002601_rol",5,"JOL Version A","LITTER","TRASH","Study2","F",4556,98,4217,"trash",100,100
"w10034240_jdf",5,"JOL Version A","LITTER","TRASH","Study2","F",3228,60,2109,"TRASH",100,100
"w10039094_sr",5,"JOL Version A","LITTER","TRASH","Study2","F",1896,55,3106,"trash",100,100
"w10061360",5,"JOL Version A","LITTER","TRASH","Study2","F",2727,75,17448,"trash",100,100
"w10062431_yh",5,"JOL Version A","LITTER","TRASH","Study2","F",2792,100,2851,"trash",100,100
"W909678andDP",5,"JOL Version A","LITTER","TRASH","Study2","F",1885,100,2883,"trash]",90.909090909091,100
"w987277_mcl",5,"JOL Version A","LITTER","TRASH","Study2","F",864,26,3848,"trash",100,100
"w10002601_rol",5,"JOL Version A","LOAN","SIGN","Study2","U",8255,24,2500,"",0,0
"w10034240_jdf",5,"JOL Version A","LOAN","SIGN","Study2","U",3033,20,3516,"SIGN",100,100
"w10039094_sr",5,"JOL Version A","LOAN","SIGN","Study2","U",2805,50,2362,"",0,0
"w10061360",5,"JOL Version A","LOAN","SIGN","Study2","U",1555,45,10715,"bank",25,0
"w10062431_yh",5,"JOL Version A","LOAN","SIGN","Study2","U",2919,70,2474,"sighn",88.888888888889,100
"W909678andDP",5,"JOL Version A","LOAN","SIGN","Study2","U",12833,9,2361,"moneh",22.222222222222,0
"w987277_mcl",5,"JOL Version A","LOAN","SIGN","Study2","U",2306,NA,6262,"cash",25,0
"w10002601_rol",5,"JOL Version A","LOUD","NOISE","Study2","S",3113,88,4443,"noisy",80,100
"w10034240_jdf",5,"JOL Version A","LOUD","NOISE","Study2","S",1982,90,4986,"BOOM",22.222222222222,0
"w10039094_sr",5,"JOL Version A","LOUD","NOISE","Study2","S",3190,90,2805,"noise",100,100
"w10061360",5,"JOL Version A","LOUD","NOISE","Study2","S",1830,45,4492,"",0,0
"w10062431_yh",5,"JOL Version A","LOUD","NOISE","Study2","S",2015,100,7380,"clear",20,0
"W909678andDP",5,"JOL Version A","LOUD","NOISE","Study2","S",18224,90,10640,"noisw",80,100
"w987277_mcl",5,"JOL Version A","LOUD","NOISE","Study2","S",2096,88,1612,"noise",100,100
"w10002601_rol",5,"JOL Version A","MAIN","SCAR","Study2","U",4464,8,14723,"",0,0
"w10034240_jdf",5,"JOL Version A","MAIN","SCAR","Study2","U",3158,20,2850,"END",0,0
"w10039094_sr",5,"JOL Version A","MAIN","SCAR","Study2","U",2794,1,2235,"",0,0
"w10061360",5,"JOL Version A","MAIN","SCAR","Study2","U",3084,35,4562,"road",25,0
"w10062431_yh",5,"JOL Version A","MAIN","SCAR","Study2","U",2750,30,3694,"l\lion",0,0
"W909678andDP",5,"JOL Version A","MAIN","SCAR","Study2","U",2386,10,4933,"subjec",40,0
"w987277_mcl",5,"JOL Version A","MAIN","SCAR","Study2","U",3704,77,3449,"menu",0,0
"w10002601_rol",5,"JOL Version A","MASON","JAR","Study2","S",10365,89,3748,"jar",100,100
"w10034240_jdf",5,"JOL Version A","MASON","JAR","Study2","S",2372,90,1551,"JAR",100,100
"w10039094_sr",5,"JOL Version A","MASON","JAR","Study2","S",2084,90,2259,"jar",100,100
"w10061360",5,"JOL Version A","MASON","JAR","Study2","S",2117,90,2875,"jar",100,100
"w10062431_yh",5,"JOL Version A","MASON","JAR","Study2","S",2850,90,2175,"jar",100,100
"W909678andDP",5,"JOL Version A","MASON","JAR","Study2","S",2584,100,1665,"jar",100,100
"w987277_mcl",5,"JOL Version A","MASON","JAR","Study2","S",3316,99,1287,"jar",100,100
"w10002601_rol",5,"JOL Version A","MAZE","ELECTION","Study2","U",16079,88,5405,"",0,0
"w10034240_jdf",5,"JOL Version A","MAZE","ELECTION","Study2","U",2995,20,3385,"END",36.363636363636,0
"w10039094_sr",5,"JOL Version A","MAZE","ELECTION","Study2","U",2868,10,4247,"",0,0
"w10061360",5,"JOL Version A","MAZE","ELECTION","Study2","U",2728,10,3592,"runner",14.285714285714,0
"w10062431_yh",5,"JOL Version A","MAZE","ELECTION","Study2","U",2896,50,4822,"run",18.181818181818,0
"W909678andDP",5,"JOL Version A","MAZE","ELECTION","Study2","U",3739,12,3572,"puzzle",28.571428571429,0
"w987277_mcl",5,"JOL Version A","MAZE","ELECTION","Study2","U",1685,90,6691,"d",0,0
"w10002601_rol",5,"JOL Version A","MEAT","OBTAIN","Study2","U",3687,0,3339,"",0,0
"w10034240_jdf",5,"JOL Version A","MEAT","OBTAIN","Study2","U",2836,50,3962,"OBTAIN",100,100
"w10039094_sr",5,"JOL Version A","MEAT","OBTAIN","Study2","U",2085,2,31449,"fiber",18.181818181818,0
"w10061360",5,"JOL Version A","MEAT","OBTAIN","Study2","U",1848,25,6308,"poultry",30.769230769231,0
"w10062431_yh",5,"JOL Version A","MEAT","OBTAIN","Study2","U",2907,30,7378,"hit",22.222222222222,0
"W909678andDP",5,"JOL Version A","MEAT","OBTAIN","Study2","U",7312,2,4422,"beef",20,0
"w987277_mcl",5,"JOL Version A","MEAT","OBTAIN","Study2","U",2997,3,3131,"beef",20,0
"w10002601_rol",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",5428,24,5469,"children",100,100
"w10034240_jdf",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",3245,10,2785,"SHAVE",30.769230769231,0
"w10039094_sr",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",2473,1,2792,"child",76.923076923077,0
"w10061360",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",3857,24,4677,"child",76.923076923077,0
"w10062431_yh",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",4510,20,4121,"child",76.923076923077,0
"W909678andDP",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",4675,15,2882," bed",18.181818181818,0
"w987277_mcl",5,"JOL Version A","MIRROR","CHILDREN","Study2","U",1518,84,2851,"reflection",33.333333333333,0
"w10002601_rol",5,"JOL Version A","MOAT","CLEAR","Study2","U",11000,0,2047,"",0,0
"w10034240_jdf",5,"JOL Version A","MOAT","CLEAR","Study2","U",2412,40,2032,"",0,0
"w10039094_sr",5,"JOL Version A","MOAT","CLEAR","Study2","U",2215,1,7165,"boat",22.222222222222,0
"w10061360",5,"JOL Version A","MOAT","CLEAR","Study2","U",1575,55,1677,"",0,0
"w10062431_yh",5,"JOL Version A","MOAT","CLEAR","Study2","U",6228,10,576,"",0,0
"W909678andDP",5,"JOL Version A","MOAT","CLEAR","Study2","U",3417,55,3219,"boat",22.222222222222,0
"w987277_mcl",5,"JOL Version A","MOAT","CLEAR","Study2","U",998,88,1509,"",0,0
"w10002601_rol",5,"JOL Version A","MONEY","BANKER","Study2","B",5073,60,1981,"",0,0
"w10034240_jdf",5,"JOL Version A","MONEY","BANKER","Study2","B",2944,80,3799,"CASH",20,0
"w10039094_sr",5,"JOL Version A","MONEY","BANKER","Study2","B",4406,40,7903,"",0,0
"w10061360",5,"JOL Version A","MONEY","BANKER","Study2","B",2092,50,4728,"bank",80,0
"w10062431_yh",5,"JOL Version A","MONEY","BANKER","Study2","B",2370,100,2964,"loan",40,0
"W909678andDP",5,"JOL Version A","MONEY","BANKER","Study2","B",3471,90,2064,"cash",20,0
"w987277_mcl",5,"JOL Version A","MONEY","BANKER","Study2","B",2112,36,1864,"rich",20,0
"w10002601_rol",5,"JOL Version A","MULE","DONKEY","Study2","F",6871,70,4566,"donkey",100,100
"w10034240_jdf",5,"JOL Version A","MULE","DONKEY","Study2","F",2418,20,6441,"DONKEY",100,100
"w10039094_sr",5,"JOL Version A","MULE","DONKEY","Study2","F",3100,40,3042,"doney",90.909090909091,100
"w10061360",5,"JOL Version A","MULE","DONKEY","Study2","F",2283,80,4162,"donkey",100,100
"w10062431_yh",5,"JOL Version A","MULE","DONKEY","Study2","F",2300,100,2775,"donkey",100,100
"W909678andDP",5,"JOL Version A","MULE","DONKEY","Study2","F",1752,90,2602,"donkey",100,100
"w987277_mcl",5,"JOL Version A","MULE","DONKEY","Study2","F",1363,51,3215,"donkey",100,100
"w10002601_rol",5,"JOL Version A","NAME","HATE","Study2","U",4400,13,3757,"",0,0
"w10034240_jdf",5,"JOL Version A","NAME","HATE","Study2","U",3924,30,3259,"DATE",75,100
"w10039094_sr",5,"JOL Version A","NAME","HATE","Study2","U",10006,2,5149,"",0,0
"w10061360",5,"JOL Version A","NAME","HATE","Study2","U",3105,25,6650,"hate",100,100
"w10062431_yh",5,"JOL Version A","NAME","HATE","Study2","U",3351,30,2850,"last",50,0
"W909678andDP",5,"JOL Version A","NAME","HATE","Study2","U",4650,1,14913,"",0,0
"w987277_mcl",5,"JOL Version A","NAME","HATE","Study2","U",1502,74,8084,"",0,0
"w10002601_rol",5,"JOL Version A","OWN","HAVE","Study2","S",535,NA,12597,"",0,0
"w10034240_jdf",5,"JOL Version A","OWN","HAVE","Study2","S",2402,50,3298,"HAVE",100,100
"w10039094_sr",5,"JOL Version A","OWN","HAVE","Study2","S",5410,60,3965,"no",0,0
"w10061360",5,"JOL Version A","OWN","HAVE","Study2","S",2216,80,5650,"have",100,100
"w10062431_yh",5,"JOL Version A","OWN","HAVE","Study2","S",3830,100,4284,"onwer",22.222222222222,0
"W909678andDP",5,"JOL Version A","OWN","HAVE","Study2","S",6945,85,2091,"have",100,100
"w987277_mcl",5,"JOL Version A","OWN","HAVE","Study2","S",1135,38,2382,"borrow",0,0
"w10002601_rol",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",5225,57,5581,"communication",100,100
"w10034240_jdf",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",1878,50,5298,"COMMUNICATION",100,100
"w10039094_sr",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",2411,2,3657,"call",23.529411764706,0
"w10061360",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",2894,75,8122,"number",10.526315789474,0
"w10062431_yh",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",1556,100,4149,"tel;ephone",26.086956521739,0
"W909678andDP",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",2665,100,2096,"number",10.526315789474,0
"w987277_mcl",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",1491,41,1626,"call",23.529411764706,0
"w10002601_rol",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",4232,56,8510,"aircraft",100,100
"w10034240_jdf",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",2588,55,3480,"PIOLIT",28.571428571429,0
"w10039094_sr",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",4850,80,6400,"pilot",30.769230769231,0
"w10061360",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",3987,60,5600,"airport",66.666666666667,0
"w10062431_yh",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",2364,90,2083,"pilot",30.769230769231,0
"W909678andDP",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",3475,90,6150,"pilot",30.769230769231,0
"w987277_mcl",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",2232,100,3803,"aircraft",100,100
"w10002601_rol",5,"JOL Version A","POP","BALLOON","Study2","B",4238,87,7749,"soda",18.181818181818,0
"w10034240_jdf",5,"JOL Version A","POP","BALLOON","Study2","B",1480,90,3618,"SIP",0,0
"w10039094_sr",5,"JOL Version A","POP","BALLOON","Study2","B",3213,90,2697,"soda",18.181818181818,0
"w10061360",5,"JOL Version A","POP","BALLOON","Study2","B",2250,75,3401,"soda",18.181818181818,0
"w10062431_yh",5,"JOL Version A","POP","BALLOON","Study2","B",4367,80,2151,"soda",18.181818181818,0
"W909678andDP",5,"JOL Version A","POP","BALLOON","Study2","B",25862,93,4555,"crackle",28.571428571429,0
"w987277_mcl",5,"JOL Version A","POP","BALLOON","Study2","B",5495,9,2932,"balloon",100,100
"w10002601_rol",5,"JOL Version A","RAZOR","SHAVE","Study2","S",5523,96,3832,"shave",100,100
"w10034240_jdf",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2420,60,1788,"SHAVE",100,100
"w10039094_sr",5,"JOL Version A","RAZOR","SHAVE","Study2","S",6071,80,2355,"shave",100,100
"w10061360",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2149,55,6465,"sharp",60,0
"w10062431_yh",5,"JOL Version A","RAZOR","SHAVE","Study2","S",1817,100,4033,"sharp",60,0
"W909678andDP",5,"JOL Version A","RAZOR","SHAVE","Study2","S",3067,97,2330,"sharp",60,0
"w987277_mcl",5,"JOL Version A","RAZOR","SHAVE","Study2","S",851,13,2445,"blade",40,0
"w10002601_rol",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",6914,78,163177,"equal",100,100
"w10034240_jdf",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",3312,90,2407,"EQUAL",100,100
"w10039094_sr",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",4301,100,3857,"equal",100,100
"w10061360",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",2268,50,6798,"equal",100,100
"w10062431_yh",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",2918,70,2681,"wring",0,0
"W909678andDP",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",4867,91,5617,"law",25,0
"w987277_mcl",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",1407,60,3764,"equal ",100,100
"w10002601_rol",5,"JOL Version A","ROD","REEL","Study2","S",6994,39,2127,"",0,0
"w10034240_jdf",5,"JOL Version A","ROD","REEL","Study2","S",2660,90,1946,"REEL",100,100
"w10039094_sr",5,"JOL Version A","ROD","REEL","Study2","S",3305,1,3541,"",0,0
"w10061360",5,"JOL Version A","ROD","REEL","Study2","S",2062,35,3583,"",0,0
"w10062431_yh",5,"JOL Version A","ROD","REEL","Study2","S",2081,90,3305,"reed",75,100
"W909678andDP",5,"JOL Version A","ROD","REEL","Study2","S",41765,13,2846,"reel",100,100
"w987277_mcl",5,"JOL Version A","ROD","REEL","Study2","S",1176,49,2287,"fishing",0,0
"w10002601_rol",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",7252,80,7712,"seatbelt",100,100
"w10034240_jdf",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",2888,4,5997,"VEST",33.333333333333,0
"w10039094_sr",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",5176,60,4078,"seatbelt",100,100
"w10061360",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",3699,85,12559,"seatbelt",100,100
"w10062431_yh",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",2283,90,3714,"police",14.285714285714,0
"W909678andDP",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",4257,96,3224,"seatbelt",100,100
"w987277_mcl",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",1958,90,6291,"protection",33.333333333333,0
"w10002601_rol",5,"JOL Version A","SCALP","HEAD","Study2","F",13306,88,5277,"head",100,100
"w10034240_jdf",5,"JOL Version A","SCALP","HEAD","Study2","F",2378,50,1897,"HEAD",100,100
"w10039094_sr",5,"JOL Version A","SCALP","HEAD","Study2","F",5136,90,5276,"head",100,100
"w10061360",5,"JOL Version A","SCALP","HEAD","Study2","F",2132,65,9402,"tick",0,0
"w10062431_yh",5,"JOL Version A","SCALP","HEAD","Study2","F",1927,100,2308,"hair",50,0
"W909678andDP",5,"JOL Version A","SCALP","HEAD","Study2","F",5657,87,4631,"head']\",72.727272727273,0
"w987277_mcl",5,"JOL Version A","SCALP","HEAD","Study2","F",1555,77,2354,"head",100,100
"w10002601_rol",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",4633,46,4436,"scissors",100,100
"w10034240_jdf",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",3390,90,5815,"SICCORS",66.666666666667,100
"w10039094_sr",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",1886,1,2659,"",0,0
