"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","VC.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10063994",2,"Version B","SOON","BELT","Study1","U",9158,3,4064,"Later",44.444444444444,0
"10010801",2,"Version B","STRONG","ACCIDENT","Study1","U",3117,3,2892,"willed",28.571428571429,0
"992842",2,"Version B","STRONG","ACCIDENT","Study1","U",6388,4,3709,"Will",16.666666666667,0
"w10039021",2,"Version B","STRONG","ACCIDENT","Study1","U",6476,4,4123,"weak",16.666666666667,0
"w10054968",2,"Version B","STRONG","ACCIDENT","Study1","U",91234,4,7699,"Accident ",100,100
"w10063994",2,"Version B","STRONG","ACCIDENT","Study1","U",8733,4,2351,"Weak",16.666666666667,0
"10010801",2,"Version B","SUGAR","RIDDLE","Study1","U",3407,4,6030,"lumps",18.181818181818,0
"992842",2,"Version B","SUGAR","RIDDLE","Study1","U",7216,4,2460,"Coat",0,0
"w10039021",2,"Version B","SUGAR","RIDDLE","Study1","U",3499,4,6315,"Plum",20,0
"w10054968",2,"Version B","SUGAR","RIDDLE","Study1","U",8904,4,4487,"sweet",18.181818181818,0
"w10063994",2,"Version B","SUGAR","RIDDLE","Study1","U",6960,4,3881,"Salt",20,0
"10010801",2,"Version B","SWAN","BIRD","Study1","F",2331,2,2511,"duck",25,0
"992842",2,"Version B","SWAN","BIRD","Study1","F",3327,2,3087,"Duck",25,0
"w10039021",2,"Version B","SWAN","BIRD","Study1","F",2497,2,8525,"lake",0,0
"w10054968",2,"Version B","SWAN","BIRD","Study1","F",6054,2,2980,"",0,0
"w10063994",2,"Version B","SWAN","BIRD","Study1","F",3966,2,2144,"",0,0
"10010801",2,"Version B","TAKE","SEIZE","Study1","B",2711,5,2521,"give",44.444444444444,0
"992842",2,"Version B","TAKE","SEIZE","Study1","B",5346,5,3752,"Place",20,0
"w10039021",2,"Version B","TAKE","SEIZE","Study1","B",3505,4,2611,"away",0,0
"w10054968",2,"Version B","TAKE","SEIZE","Study1","B",5495,5,1162,"",0,0
"w10063994",2,"Version B","TAKE","SEIZE","Study1","B",6712,4,2893,"Give",44.444444444444,0
"10010801",2,"Version B","TRIAL","JURY","Study1","S",2545,3,1883,"error",22.222222222222,0
"992842",2,"Version B","TRIAL","JURY","Study1","S",4396,3,2417,"Jury",100,100
"w10039021",2,"Version B","TRIAL","JURY","Study1","S",3844,3,2758,"lawyer",20,0
"w10054968",2,"Version B","TRIAL","JURY","Study1","S",21964,3,5923,"jury",100,100
"w10063994",2,"Version B","TRIAL","JURY","Study1","S",5147,3,2769,"jury",100,100
"10010801",2,"Version B","TUNA","FISH","Study1","F",8138,3,1798,"fish",100,100
"992842",2,"Version B","TUNA","FISH","Study1","F",5460,3,3103,"Fish",100,100
"w10039021",2,"Version B","TUNA","FISH","Study1","F",3077,3,5472,"fish",100,100
"w10054968",2,"Version B","TUNA","FISH","Study1","F",5935,3,3583,"",0,0
"w10063994",2,"Version B","TUNA","FISH","Study1","F",14384,3,2640,"fish",100,100
"10010801",2,"Version B","VALLEY","ADD","Study1","U",3179,3,2103,"hills",0,0
"992842",2,"Version B","VALLEY","ADD","Study1","U",6115,3,2965,"River",0,0
"w10039021",2,"Version B","VALLEY","ADD","Study1","U",2745,3,5229,"vine",0,0
"w10054968",2,"Version B","VALLEY","ADD","Study1","U",4599,3,5560,"Mountain ",18.181818181818,0
"w10063994",2,"Version B","VALLEY","ADD","Study1","U",6696,3,3813,"",0,0
"10010801",2,"Version B","WAGE","MONEY","Study1","F",1997,4,5125,"tips",0,0
"992842",2,"Version B","WAGE","MONEY","Study1","F",2967,3,3108,"Minimum",33.333333333333,0
"w10039021",2,"Version B","WAGE","MONEY","Study1","F",3680,4,4428,"money",100,100
"w10054968",2,"Version B","WAGE","MONEY","Study1","F",3881,4,8479,"money",100,100
"w10063994",2,"Version B","WAGE","MONEY","Study1","F",5292,4,2907,"Salary",18.181818181818,0
"10010801",2,"Version B","WAY","OUT","Study1","F",1544,3,2894,"one",33.333333333333,0
"992842",2,"Version B","WAY","OUT","Study1","F",3929,3,4497,"Lay",0,0
"w10039021",2,"Version B","WAY","OUT","Study1","F",2606,3,4249,"one",33.333333333333,0
"w10054968",2,"Version B","WAY","OUT","Study1","F",3702,3,1912,"",0,0
"w10063994",2,"Version B","WAY","OUT","Study1","F",6085,3,3743,"",0,0
"10010801",2,"Version B","WINE","CHEESE","Study1","S",2409,5,2204,"red",22.222222222222,0
"992842",2,"Version B","WINE","CHEESE","Study1","S",3935,5,3416,"Glass",18.181818181818,0
"w10039021",2,"Version B","WINE","CHEESE","Study1","S",4258,5,3582,"cheese",100,100
"w10054968",2,"Version B","WINE","CHEESE","Study1","S",5579,5,5061,"drink",0,0
"w10063994",2,"Version B","WINE","CHEESE","Study1","S",7829,5,2439,"Cheese",100,100
"10010801",2,"Version B","WORK","CHORE","Study1","B",2044,3,4091,"cancelled",28.571428571429,0
"992842",2,"Version B","WORK","CHORE","Study1","B",80,NA,3281,"Ethic",20,0
"w10039021",2,"Version B","WORK","CHORE","Study1","B",2604,3,10115,"",0,0
"w10054968",2,"Version B","WORK","CHORE","Study1","B",25687,3,3376,"",0,0
"w10063994",2,"Version B","WORK","CHORE","Study1","B",5764,3,5278,"",0,0
"w958053_mae",3,"Version C","ACCIDENT","STRONG","Study1","U",8392,4,24093,"injury",16.666666666667,0
"w961986_ARR",3,"Version C","ACCIDENT","STRONG","Study1","U",5179,4,5576,"injury",16.666666666667,0
"w992888",3,"Version C","ACCIDENT","STRONG","Study1","U",5093,4,2371,"",0,0
"w958053_mae",3,"Version C","ADD","VALLEY","Study1","U",12485,3,5449,"plus",20,0
"w961986_ARR",3,"Version C","ADD","VALLEY","Study1","U",2700,3,2808,"math",20,0
"w992888",3,"Version C","ADD","VALLEY","Study1","U",1695,3,3688,"math",20,0
"w958053_mae",3,"Version C","AMOUNT","NUMBER","Study1","S",14213,5,9743,"total",0,0
"w961986_ARR",3,"Version C","AMOUNT","NUMBER","Study1","S",4431,5,2684,"cash",0,0
"w992888",3,"Version C","AMOUNT","NUMBER","Study1","S",3626,5,2359,"money",36.363636363636,0
"w958053_mae",3,"Version C","ASSIGNMENT","DUE","Study1","S",9341,5,20023,"lesson ",22.222222222222,0
"w961986_ARR",3,"Version C","ASSIGNMENT","DUE","Study1","S",4598,5,3230,"due",100,100
"w992888",3,"Version C","ASSIGNMENT","DUE","Study1","S",7107,NA,8458,"resposibility",12.5,0
"w958053_mae",3,"Version C","ATTIRE","CLOTHES","Study1","F",6838,5,17411,"clothes",100,100
"w961986_ARR",3,"Version C","ATTIRE","CLOTHES","Study1","F",4050,5,2248,"clothes",100,100
"w992888",3,"Version C","ATTIRE","CLOTHES","Study1","F",2705,4,8564,"clothing",66.666666666667,0
"w958053_mae",3,"Version C","ATTORNEY","LAW","Study1","F",11487,4,12935,"lawyer",66.666666666667,0
"w961986_ARR",3,"Version C","ATTORNEY","LAW","Study1","F",3987,3,2450,"law",100,100
"w992888",3,"Version C","ATTORNEY","LAW","Study1","F",5565,4,3236,"jury",0,0
"w958053_mae",3,"Version C","BAD","DELINQUENT","Study1","B",18261,5,7071,"bee",30.769230769231,0
"w961986_ARR",3,"Version C","BAD","DELINQUENT","Study1","B",4243,5,2265,"good",14.285714285714,0
"w992888",3,"Version C","BAD","DELINQUENT","Study1","B",6598,5,8518,"good",14.285714285714,0
"w958053_mae",3,"Version C","BAR","GRILL","Study1","S",9813,2,224571,"calf",22.222222222222,0
"w961986_ARR",3,"Version C","BAR","GRILL","Study1","S",2965,2,2772,"grill",100,100
"w992888",3,"Version C","BAR","GRILL","Study1","S",3072,2,2346,"hop",0,0
"w958053_mae",3,"Version C","BEE","HONEY","Study1","S",7152,4,4335,"hot",50,0
"w961986_ARR",3,"Version C","BEE","HONEY","Study1","S",2929,4,3024,"honey",100,100
"w992888",3,"Version C","BEE","HONEY","Study1","S",3089,4,1659,"sting",20,0
"w958053_mae",3,"Version C","BELT","SOON","Study1","U",10457,3,38028,"fastner",36.363636363636,0
"w961986_ARR",3,"Version C","BELT","SOON","Study1","U",6046,3,5270,"shoe",50,0
"w992888",3,"Version C","BELT","SOON","Study1","U",23901,3,2831,"buckle",0,0
"w958053_mae",3,"Version C","BIRD","SWAN","Study1","B",6000,2,8026,"eagle",22.222222222222,0
"w961986_ARR",3,"Version C","BIRD","SWAN","Study1","B",2649,2,5819,"beak",25,0
"w992888",3,"Version C","BIRD","SWAN","Study1","B",2830,2,7180,"swan",100,100
"w958053_mae",3,"Version C","BLAZE","FIRE","Study1","F",11086,4,12431,"fire",100,100
"w961986_ARR",3,"Version C","BLAZE","FIRE","Study1","F",3710,4,4674,"fire",100,100
"w992888",3,"Version C","BLAZE","FIRE","Study1","F",2826,4,2730,"fire",100,100
"w958053_mae",3,"Version C","BRONZE","ARTERY","Study1","U",8325,4,9674,"medal",18.181818181818,0
"w961986_ARR",3,"Version C","BRONZE","ARTERY","Study1","U",3936,4,2156,"medal",18.181818181818,0
"w992888",3,"Version C","BRONZE","ARTERY","Study1","U",5800,4,1725,"gold",0,0
"w958053_mae",3,"Version C","BUSINESS","DEATH","Study1","U",11541,5,16886,"store",20,0
"w961986_ARR",3,"Version C","BUSINESS","DEATH","Study1","U",4502,5,3039,"card",22.222222222222,0
"w992888",3,"Version C","BUSINESS","DEATH","Study1","U",5493,5,3022,"school",18.181818181818,0
"w958053_mae",3,"Version C","CAR","HAPPY","Study1","U",5324,2,2437,"",0,0
"w961986_ARR",3,"Version C","CAR","HAPPY","Study1","U",3354,2,4243,"key",25,0
"w992888",3,"Version C","CAR","HAPPY","Study1","U",2873,2,3220,"drive",0,0
"w958053_mae",3,"Version C","CARD","CREDIT","Study1","B",5703,3,7538,"post",20,0
"w961986_ARR",3,"Version C","CARD","CREDIT","Study1","B",2851,3,5199,"credit",100,100
"w992888",3,"Version C","CARD","CREDIT","Study1","B",3648,3,3542,"wild",20,0
"w958053_mae",3,"Version C","CAVE","DARK","Study1","F",5965,3,11058,"shelter",18.181818181818,0
"w961986_ARR",3,"Version C","CAVE","DARK","Study1","F",2992,3,2157,"hide",25,0
"w992888",3,"Version C","CAVE","DARK","Study1","F",2757,3,1920,"dark",100,100
"w958053_mae",3,"Version C","CHEESE","WINE","Study1","S",8174,5,6601,"milk",25,0
"w961986_ARR",3,"Version C","CHEESE","WINE","Study1","S",3496,4,2607,"wine",100,100
"w992888",3,"Version C","CHEESE","WINE","Study1","S",5005,5,4671,"fries'",40,0
"w958053_mae",3,"Version C","CHILD","BABY","Study1","S",7415,2,12379,"kid",0,0
"w961986_ARR",3,"Version C","CHILD","BABY","Study1","S",3005,2,2375,"toy",28.571428571429,0
"w992888",3,"Version C","CHILD","BABY","Study1","S",3732,2,3082,"play",50,0
"w958053_mae",3,"Version C","CHILI","HOT","Study1","F",9405,3,7941,"bean",0,0
"w961986_ARR",3,"Version C","CHILI","HOT","Study1","F",3097,3,2556,"hot",100,100
"w992888",3,"Version C","CHILI","HOT","Study1","F",2958,3,5215,"pepper",0,0
"w958053_mae",3,"Version C","CHORE","WORK","Study1","F",6636,3,13832,"work",100,100
"w961986_ARR",3,"Version C","CHORE","WORK","Study1","F",3158,3,4898,"work",100,100
"w992888",3,"Version C","CHORE","WORK","Study1","F",3006,3,2299,"sweep",22.222222222222,0
"w958053_mae",3,"Version C","CLEAN","HYGIENE","Study1","B",12269,5,25423,"pur",0,0
"w961986_ARR",3,"Version C","CLEAN","HYGIENE","Study1","B",10902,5,3939,"dirty",16.666666666667,0
"w992888",3,"Version C","CLEAN","HYGIENE","Study1","B",6310,5,2516,"dirty",16.666666666667,0
"w958053_mae",3,"Version C","CLUTTER","PUSHER","Study1","U",19571,4,23002,"hoarder",46.153846153846,0
"w961986_ARR",3,"Version C","CLUTTER","PUSHER","Study1","U",3445,4,2430,"mess",20,0
"w992888",3,"Version C","CLUTTER","PUSHER","Study1","U",3769,4,8107,"mess",20,0
"w958053_mae",3,"Version C","COLD","BITTER","Study1","B",9479,3,10253,"",0,0
"w961986_ARR",3,"Version C","COLD","BITTER","Study1","B",2820,3,3400,"flu",0,0
"w992888",3,"Version C","COLD","BITTER","Study1","B",4420,3,4180,"chilly",16.666666666667,0
"w958053_mae",3,"Version C","COW","HERD","Study1","B",5584,2,7800,"cow",0,0
"w961986_ARR",3,"Version C","COW","HERD","Study1","B",2760,2,2753,"herd",100,100
"w992888",3,"Version C","COW","HERD","Study1","B",3844,2,4369,"herd",100,100
"w958053_mae",3,"Version C","DEFINITION","MEANING","Study1","S",10735,8,16344,"answer",30.769230769231,0
"w961986_ARR",3,"Version C","DEFINITION","MEANING","Study1","S",5924,8,4176,"meaning",100,100
"w992888",3,"Version C","DEFINITION","MEANING","Study1","S",5476,8,3873,"explanation",55.555555555556,0
"w958053_mae",3,"Version C","DESIGN","ARCHITECTURE","Study1","S",17189,6,9543,"fashion",31.578947368421,0
"w961986_ARR",3,"Version C","DESIGN","ARCHITECTURE","Study1","S",5831,7,7142,"architecture",100,100
"w992888",3,"Version C","DESIGN","ARCHITECTURE","Study1","S",6719,7,6257,"architecture",100,100
"w958053_mae",3,"Version C","DIVISION","MATH","Study1","F",8388,5,15820,"company",36.363636363636,0
"w961986_ARR",3,"Version C","DIVISION","MATH","Study1","F",3325,5,7489,"multiplication",33.333333333333,0
"w992888",3,"Version C","DIVISION","MATH","Study1","F",3287,4,4138,"math",100,100
"w958053_mae",3,"Version C","DOG","PAW","Study1","B",13194,2,8337,"canine",22.222222222222,0
"w961986_ARR",3,"Version C","DOG","PAW","Study1","B",2773,2,1855,"cat",33.333333333333,0
"w992888",3,"Version C","DOG","PAW","Study1","B",3357,2,1550,"cat",33.333333333333,0
"w958053_mae",3,"Version C","DROWSY","SLEEP","Study1","F",8521,3,1634,"",0,0
"w961986_ARR",3,"Version C","DROWSY","SLEEP","Study1","F",15037,3,2999,"tired",20,0
"w992888",3,"Version C","DROWSY","SLEEP","Study1","F",5252,3,1750,"sleep",100,100
"w958053_mae",3,"Version C","END","BEGIN","Study1","S",15501,3,9139,"thru",0,0
"w961986_ARR",3,"Version C","END","BEGIN","Study1","S",3078,3,2946,"begin",100,100
"w992888",3,"Version C","END","BEGIN","Study1","S",2794,3,2334,"begin",100,100
"w958053_mae",3,"Version C","ENOUGH","FULL","Study1","F",10273,4,5675,"full",100,100
"w961986_ARR",3,"Version C","ENOUGH","FULL","Study1","F",3473,4,3135,"full",100,100
"w992888",3,"Version C","ENOUGH","FULL","Study1","F",4259,4,2177,"more",0,0
"w958053_mae",3,"Version C","FAMINE","HUNGER","Study1","F",11136,4,13937,"strave",16.666666666667,0
"w961986_ARR",3,"Version C","FAMINE","HUNGER","Study1","F",3469,5,3212,"hungry",83.333333333333,100
"w992888",3,"Version C","FAMINE","HUNGER","Study1","F",4832,5,4262,"hunger",100,100
"w958053_mae",3,"Version C","FANTASTIC","GREAT","Study1","F",17107,5,10365,"wonderful",14.285714285714,0
"w961986_ARR",3,"Version C","FANTASTIC","GREAT","Study1","F",5065,5,2955,"great",100,100
"w992888",3,"Version C","FANTASTIC","GREAT","Study1","F",7508,5,3026,"great",100,100
"w958053_mae",3,"Version C","FISH","TUNA","Study1","B",7266,3,13878,"shark",22.222222222222,0
"w961986_ARR",3,"Version C","FISH","TUNA","Study1","B",2583,3,1921,"tank",50,100
"w992888",3,"Version C","FISH","TUNA","Study1","B",2844,3,3810,"torut",44.444444444444,0
"w958053_mae",3,"Version C","FLOOR","DISCOVER","Study1","U",8003,5,12694,"carpet",28.571428571429,0
"w961986_ARR",3,"Version C","FLOOR","DISCOVER","Study1","U",3211,5,4055,"ground",14.285714285714,0
"w992888",3,"Version C","FLOOR","DISCOVER","Study1","U",3702,5,5028,"dust",33.333333333333,0
"w958053_mae",3,"Version C","FLOWER","ORCHID","Study1","B",14918,4,10997,"rose",20,0
"w961986_ARR",3,"Version C","FLOWER","ORCHID","Study1","B",5004,4,2974,"petal",0,0
"w992888",3,"Version C","FLOWER","ORCHID","Study1","B",5406,4,2861,"orchid",100,100
"w958053_mae",3,"Version C","FOOT","SHOE","Study1","S",5076,4,7716,"doctor",20,0
"w961986_ARR",3,"Version C","FOOT","SHOE","Study1","S",2951,4,3668,"toe",57.142857142857,0
"w992888",3,"Version C","FOOT","SHOE","Study1","S",3322,4,2207,"hand",25,0
"w958053_mae",3,"Version C","FUTURE","PAST","Study1","S",7426,4,36157,"past",100,100
"w961986_ARR",3,"Version C","FUTURE","PAST","Study1","S",3492,4,3026,"past",100,100
"w992888",3,"Version C","FUTURE","PAST","Study1","S",5819,4,4844,"forward",18.181818181818,0
"w958053_mae",3,"Version C","GROWTH","HEIGHT","Study1","F",8202,3,24827,"hieght ",83.333333333333,100
"w961986_ARR",3,"Version C","GROWTH","HEIGHT","Study1","F",3767,3,3460,"height",100,100
"w992888",3,"Version C","GROWTH","HEIGHT","Study1","F",4148,3,6422,"bloom",0,0
"w958053_mae",3,"Version C","HAMMER","CHISEL","Study1","B",8600,4,5907,"nail",40,0
"w961986_ARR",3,"Version C","HAMMER","CHISEL","Study1","B",3422,4,4990,"chisel",100,100
"w992888",3,"Version C","HAMMER","CHISEL","Study1","B",3606,4,1987,"nail",40,0
"w958053_mae",3,"Version C","HAND","FIX","Study1","U",7012,2,6553,"finger",44.444444444444,0
"w961986_ARR",3,"Version C","HAND","FIX","Study1","U",2743,2,3628,"tool",0,0
"w992888",3,"Version C","HAND","FIX","Study1","U",3477,2,2104,"foot",28.571428571429,0
"w958053_mae",3,"Version C","HUNGRY","PARK","Study1","U",9180,2,16875,"strave",20,0
"w961986_ARR",3,"Version C","HUNGRY","PARK","Study1","U",2710,2,3588,"famine",20,0
"w992888",3,"Version C","HUNGRY","PARK","Study1","U",4303,2,1801,"food",0,0
"w958053_mae",3,"Version C","JURY","TRIAL","Study1","S",7461,3,2695,"",0,0
"w961986_ARR",3,"Version C","JURY","TRIAL","Study1","S",2977,3,3620,"peers",20,0
"w992888",3,"Version C","JURY","TRIAL","Study1","S",2861,3,4143,"law",25,0
"w958053_mae",3,"Version C","LATCH","KEY","Study1","F",4587,2,14626,"lock",28.571428571429,0
"w961986_ARR",3,"Version C","LATCH","KEY","Study1","F",2599,2,2562,"key",100,100
"w992888",3,"Version C","LATCH","KEY","Study1","F",2158,2,3022,"key",100,100
"w958053_mae",3,"Version C","LION","ART","Study1","U",5778,3,9328,"tiger",25,0
"w961986_ARR",3,"Version C","LION","ART","Study1","U",2341,3,3516,"Art",100,100
"w992888",3,"Version C","LION","ART","Study1","U",1725,3,3362,"lamb",28.571428571429,0
"w958053_mae",3,"Version C","LIVER","KIDNEY","Study1","S",7554,4,28780,"kidney",100,100
"w961986_ARR",3,"Version C","LIVER","KIDNEY","Study1","S",4648,4,3735,"kidney",100,100
"w992888",3,"Version C","LIVER","KIDNEY","Study1","S",4125,4,3444,"stomach",0,0
"w958053_mae",3,"Version C","MONEY","WAGE","Study1","B",10331,4,17471,"coin ",0,0
"w961986_ARR",3,"Version C","MONEY","WAGE","Study1","B",3285,4,3758,"bank",25,0
"w992888",3,"Version C","MONEY","WAGE","Study1","B",2983,4,4890,"cash",25,0
"w958053_mae",3,"Version C","NEWS","EDITOR","Study1","B",9200,4,14353,"reporter",42.857142857143,0
"w961986_ARR",3,"Version C","NEWS","EDITOR","Study1","B",3266,4,2602,"editor",100,100
"w992888",3,"Version C","NEWS","EDITOR","Study1","B",4179,4,4226,"",0,0
"w958053_mae",3,"Version C","OUT","WAY","Study1","B",7890,3,5449,"in",0,0
"w961986_ARR",3,"Version C","OUT","WAY","Study1","B",3785,3,2068,"in",0,0
"w992888",3,"Version C","OUT","WAY","Study1","B",2843,3,1279,"in",0,0
"w958053_mae",3,"Version C","PILOT","PLANE","Study1","F",13334,4,8754,"airplane",76.923076923077,0
"w961986_ARR",3,"Version C","PILOT","PLANE","Study1","F",2876,4,2171,"plane",100,100
"w992888",3,"Version C","PILOT","PLANE","Study1","F",3404,4,6202,"aircraft",15.384615384615,0
"w958053_mae",3,"Version C","PLANT","ROOT","Study1","B",5497,3,8934,"corn",25,0
"w961986_ARR",3,"Version C","PLANT","ROOT","Study1","B",5308,3,2744,"tree",25,0
"w992888",3,"Version C","PLANT","ROOT","Study1","B",3605,3,3430,"growth",60,0
"w958053_mae",3,"Version C","POSITION","MACHINE","Study1","U",13254,7,10531,"place",50,0
"w961986_ARR",3,"Version C","POSITION","MACHINE","Study1","U",4687,7,4036,"place",50,0
"w992888",3,"Version C","POSITION","MACHINE","Study1","U",5707,7,4385,"leader",15.384615384615,0
"w958053_mae",3,"Version C","RACKET","BALL","Study1","F",5289,3,19323,"ball",100,100
"w961986_ARR",3,"Version C","RACKET","BALL","Study1","F",2912,3,2326,"ball",100,100
"w992888",3,"Version C","RACKET","BALL","Study1","F",3130,3,2371,"sound",0,0
"w958053_mae",3,"Version C","RIDDLE","SUGAR","Study1","U",8314,3,10283,"puzzle",18.181818181818,0
"w961986_ARR",3,"Version C","RIDDLE","SUGAR","Study1","U",2769,4,3939,"mystery",33.333333333333,0
"w992888",3,"Version C","RIDDLE","SUGAR","Study1","U",4639,4,4805,"puzzle",18.181818181818,0
"w958053_mae",3,"Version C","ROCK","GEOLOGY","Study1","B",5100,NA,15493,"pile",18.181818181818,0
"w961986_ARR",3,"Version C","ROCK","GEOLOGY","Study1","B",3088,4,4066,"paper",16.666666666667,0
"w992888",3,"Version C","ROCK","GEOLOGY","Study1","B",4275,4,5408,"geology",100,100
"w958053_mae",3,"Version C","ROUND","CIRCLE","Study1","S",9471,4,9931,"spere",18.181818181818,0
"w961986_ARR",3,"Version C","ROUND","CIRCLE","Study1","S",4390,4,3476,"circle",100,100
"w992888",3,"Version C","ROUND","CIRCLE","Study1","S",10006,4,7166,"circle",100,100
"w958053_mae",3,"Version C","SACKING","DIETARY","Study1","U",12316,5,11239,"bagging",14.285714285714,0
"w961986_ARR",3,"Version C","SACKING","DIETARY","Study1","U",3977,5,3173,"fired",33.333333333333,0
"w992888",3,"Version C","SACKING","DIETARY","Study1","U",5583,5,3647,"fall",18.181818181818,0
"w958053_mae",3,"Version C","SALAD","LETTUCE","Study1","S",12187,5,13730,"ceasar",30.769230769231,0
"w961986_ARR",3,"Version C","SALAD","LETTUCE","Study1","S",3172,5,3140,"lettuce",100,100
"w992888",3,"Version C","SALAD","LETTUCE","Study1","S",3405,4,2773,"lettuce",100,100
"w958053_mae",3,"Version C","SEIZE","TAKE","Study1","F",6552,5,16997,"take",100,100
"w961986_ARR",3,"Version C","SEIZE","TAKE","Study1","F",3009,5,5938,"grip",0,0
"w992888",3,"Version C","SEIZE","TAKE","Study1","F",3717,5,2621,"break",44.444444444444,0
