"Trial.ID","Sub.ID","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Responses","Response.Accuracy","Answer","Scored"
45,"5be33cf3da0eef000144ef5b",7,"JOL Version C","LATCH","key","Study1","F",4742,"100",3357,"key",100,"key",1
45,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","LATCH","key","Study1","F",5819,"25",2925,"key",100,"key",1
45,"5ba9162d73b20c000146ea20",7,"JOL Version C","LATCH","key","Study1","F",2730,"100",19465,"key",100,"key",1
45,"w10012551_ash",7,"JOL Version C","LATCH","key","Study1","F",3500,"74",2030,"",0,"key",0
45,"w10037565TT",7,"JOL Version C","LATCH","key","Study1","F",2548,"100",8072,"key",100,"key",1
45,"w10062352_bow",7,"JOL Version C","LATCH","key","Study1","F",3488,"45",1576,"key",100,"key",1
45,"5d6394518df2870001a74b42",7,"JOL Version C","LATCH","key","Study1","F",3499,"10",2072,"",0,"key",0
45,"w10027292MK",7,"JOL Version C","LATCH","key","Study1","F",7245,"10",1576,"",0,"key",0
46,"5ba9162d73b20c000146ea20",7,"JOL Version C","LION","art","Study1","U",2451,"100",38169,"cat",66.666666666667,"art",1
46,"w10062352_bow",7,"JOL Version C","LION","art","Study1","U",2865,"0",1497,"art",100,"art",1
46,"w10037565TT",7,"JOL Version C","LION","art","Study1","U",2233,"100",3785,"art",100,"art",1
46,"w10027292MK",7,"JOL Version C","LION","art","Study1","U",2685,"12",10251,"roar",57.142857142857,"art",0
46,"5be33cf3da0eef000144ef5b",7,"JOL Version C","LION","art","Study1","U",8557,"5",2766,"",0,"art",0
46,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","LION","art","Study1","U",6282,"5",6638,"roar",57.142857142857,"art",0
46,"w10012551_ash",7,"JOL Version C","LION","art","Study1","U",2853,"84",3941,"tiger",25,"art",0
46,"5d6394518df2870001a74b42",7,"JOL Version C","LION","art","Study1","U",2146,"0",2643,"",0,"art",0
47,"5ba9162d73b20c000146ea20",7,"JOL Version C","LIVER","kidney","Study1","S",2876,"100",27095,"kidney",100,"kidney",1
47,"w10037565TT",7,"JOL Version C","LIVER","kidney","Study1","S",4461,"100",4239,"kidney",100,"kidney",1
47,"w10062352_bow",7,"JOL Version C","LIVER","kidney","Study1","S",5379,"75",1979,"kidney",100,"kidney",1
47,"5d6394518df2870001a74b42",7,"JOL Version C","LIVER","kidney","Study1","S",2329,"50",9421,"kidney",100,"kidney",1
47,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","LIVER","kidney","Study1","S",5016,"20",3422,"kidney",100,"kidney",1
47,"w10012551_ash",7,"JOL Version C","LIVER","kidney","Study1","S",2377,"83",2197,"kidney",100,"kidney",1
47,"w10027292MK",7,"JOL Version C","LIVER","kidney","Study1","S",3354,"50",1971,"kidneg",83.333333333333,"kidney",1
47,"5be33cf3da0eef000144ef5b",7,"JOL Version C","LIVER","kidney","Study1","S",5578,"99",5282,"kidney",100,"kidney",1
48,"5ba9162d73b20c000146ea20",7,"JOL Version C","MONEY","wage","Study1","B",4187,"100",6864,"wage",100,"wage",1
48,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","MONEY","wage","Study1","B",4151,"80",7138,"wage",100,"wage",1
48,"5d6394518df2870001a74b42",7,"JOL Version C","MONEY","wage","Study1","B",3250,"50",4247,"wage ",100,"wage",1
48,"w10062352_bow",7,"JOL Version C","MONEY","wage","Study1","B",6015,"80",2373,"",0,"wage",0
48,"w10027292MK",7,"JOL Version C","MONEY","wage","Study1","B",3657,"65",3943,"card",25,"wage",0
48,"5be33cf3da0eef000144ef5b",7,"JOL Version C","MONEY","wage","Study1","B",7896,"95",5663,"wage",100,"wage",1
48,"w10012551_ash",7,"JOL Version C","MONEY","wage","Study1","B",8415,"74",3601,"banker",40,"wage",0
48,"w10037565TT",7,"JOL Version C","MONEY","wage","Study1","B",8413,NA,5041,"heist",22.222222222222,"wage",0
49,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","NEWS","editor","Study1","B",6637,"50",4862,"",0,"editor",0
49,"w10012551_ash",7,"JOL Version C","NEWS","editor","Study1","B",9294,"35",1364,"paper",36.363636363636,"editor",0
49,"5be33cf3da0eef000144ef5b",7,"JOL Version C","NEWS","editor","Study1","B",3994,"90",4876,"editor",100,"editor",1
49,"5ba9162d73b20c000146ea20",7,"JOL Version C","NEWS","editor","Study1","B",2957,"100",19859,"editor",100,"editor",1
49,"w10027292MK",7,"JOL Version C","NEWS","editor","Study1","B",2119,"76",2943,"paper",36.363636363636,"editor",0
49,"w10062352_bow",7,"JOL Version C","NEWS","editor","Study1","B",4247,"100",1952,"",0,"editor",0
49,"5d6394518df2870001a74b42",7,"JOL Version C","NEWS","editor","Study1","B",3295,"50",1648,"",0,"editor",0
49,"w10037565TT",7,"JOL Version C","NEWS","editor","Study1","B",11338,"100",3788,"",0,"editor",0
50,"w10012551_ash",7,"JOL Version C","OUT","way","Study1","B",2183,"94",1209,"in",0,"way",0
50,"5ba9162d73b20c000146ea20",7,"JOL Version C","OUT","way","Study1","B",9428,"100",15013,"way",100,"way",1
50,"w10027292MK",7,"JOL Version C","OUT","way","Study1","B",3534,"25",2096,"in",0,"way",0
50,"w10037565TT",7,"JOL Version C","OUT","way","Study1","B",3404,"100",2968,"in",0,"way",0
50,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","OUT","way","Study1","B",5823,"5",5754,"way ",100,"way",1
50,"5be33cf3da0eef000144ef5b",7,"JOL Version C","OUT","way","Study1","B",7580,"75",4359,"way",100,"way",1
50,"5d6394518df2870001a74b42",7,"JOL Version C","OUT","way","Study1","B",3716,"2",3392,"way",100,"way",1
50,"w10062352_bow",7,"JOL Version C","OUT","way","Study1","B",5414,"60",976,"",0,"way",0
51,"5ba9162d73b20c000146ea20",7,"JOL Version C","PILOT","plane","Study1","F",3431,"100",23204,"plane",100,"plane",1
51,"5d6394518df2870001a74b42",7,"JOL Version C","PILOT","plane","Study1","F",3730,"95",4158,"plane",100,"plane",1
51,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","PILOT","plane","Study1","F",6451,"90",6095,"plane",100,"plane",1
51,"w10012551_ash",7,"JOL Version C","PILOT","plane","Study1","F",2087,"96",2479,"plane",100,"plane",1
51,"5be33cf3da0eef000144ef5b",7,"JOL Version C","PILOT","plane","Study1","F",4998,"100",3923,"plane",100,"plane",1
51,"w10027292MK",7,"JOL Version C","PILOT","plane","Study1","F",9651,"80",16322,"plane",100,"plane",1
51,"w10037565TT",7,"JOL Version C","PILOT","plane","Study1","F",2267,"100",3914,"plane",100,"plane",1
51,"w10062352_bow",7,"JOL Version C","PILOT","plane","Study1","F",2803,"100",2768,"plane",100,"plane",1
52,"5ba9162d73b20c000146ea20",7,"JOL Version C","PLANT","root","Study1","B",2258,"100",10129,"root",100,"root",1
52,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","PLANT","root","Study1","B",4634,"75",4315,"root",100,"root",1
52,"5be33cf3da0eef000144ef5b",7,"JOL Version C","PLANT","root","Study1","B",4266,"30",6536,"grow",50,"root",0
52,"5d6394518df2870001a74b42",7,"JOL Version C","PLANT","root","Study1","B",4843,"15",2026,"",0,"root",0
52,"w10012551_ash",7,"JOL Version C","PLANT","root","Study1","B",1921,"75",1689,"roots",88.888888888889,"root",1
52,"w10037565TT",7,"JOL Version C","PLANT","root","Study1","B",1687,"100",2383,"pot",57.142857142857,"root",1
52,"w10062352_bow",7,"JOL Version C","PLANT","root","Study1","B",3749,"85",7419,"",0,"root",0
52,"w10027292MK",7,"JOL Version C","PLANT","root","Study1","B",3209,"55",1045,"",0,"root",0
53,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","POSITION","machine","Study1","U",5664,"0",6023,"place",50,"machine",0
53,"5ba9162d73b20c000146ea20",7,"JOL Version C","POSITION","machine","Study1","U",2635,"100",8860,"machine",100,"machine",1
53,"w10037565TT",7,"JOL Version C","POSITION","machine","Study1","U",2420,"100",75374,"",0,"machine",0
53,"5be33cf3da0eef000144ef5b",7,"JOL Version C","POSITION","machine","Study1","U",4905,"0",7053,"stand",33.333333333333,"machine",0
53,"5d6394518df2870001a74b42",7,"JOL Version C","POSITION","machine","Study1","U",3200,"0",1785,"",0,"machine",0
53,"w10012551_ash",7,"JOL Version C","POSITION","machine","Study1","U",1884,"85",3253,"",0,"machine",0
53,"w10027292MK",7,"JOL Version C","POSITION","machine","Study1","U",4359,"5",3264,"leader",15.384615384615,"machine",0
53,"w10062352_bow",7,"JOL Version C","POSITION","machine","Study1","U",6241,"0",4829,"",0,"machine",0
54,"w10037565TT",7,"JOL Version C","RACKET","ball","Study1","F",3141,"100",7523,"ball",100,"ball",1
54,"5be33cf3da0eef000144ef5b",7,"JOL Version C","RACKET","ball","Study1","F",5745,"70",3602,"ball",100,"ball",1
54,"5ba9162d73b20c000146ea20",7,"JOL Version C","RACKET","ball","Study1","F",3038,"100",64566,"ball",100,"ball",1
54,"w10027292MK",7,"JOL Version C","RACKET","ball","Study1","F",3235,"60",9682,"ball",100,"ball",1
54,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","RACKET","ball","Study1","F",6631,"50",5624,"ball",100,"ball",1
54,"w10012551_ash",7,"JOL Version C","RACKET","ball","Study1","F",2444,"86",1618,"ball",100,"ball",1
54,"w10062352_bow",7,"JOL Version C","RACKET","ball","Study1","F",7676,"75",1762,"ball",100,"ball",1
54,"5d6394518df2870001a74b42",7,"JOL Version C","RACKET","ball","Study1","F",4663,"23",1737,"",0,"ball",0
55,"w10012551_ash",7,"JOL Version C","RIDDLE","sugar","Study1","U",3679,"48",3224,"solve",20,"sugar",0
55,"w10027292MK",7,"JOL Version C","RIDDLE","sugar","Study1","U",3721,"0",6437,"joke",0,"sugar",0
55,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","RIDDLE","sugar","Study1","U",2731,"0",3542,"",0,"sugar",0
55,"5ba9162d73b20c000146ea20",7,"JOL Version C","RIDDLE","sugar","Study1","U",4005,"100",9480,"sugar",100,"sugar",1
55,"w10062352_bow",7,"JOL Version C","RIDDLE","sugar","Study1","U",4635,"5",6711,"",0,"sugar",0
55,"w10037565TT",7,"JOL Version C","RIDDLE","sugar","Study1","U",3692,"0",6290,"poem",0,"sugar",0
55,"5be33cf3da0eef000144ef5b",7,"JOL Version C","RIDDLE","sugar","Study1","U",3918,"0",8745,"sugar",100,"sugar",1
55,"5d6394518df2870001a74b42",7,"JOL Version C","RIDDLE","sugar","Study1","U",2467,"0",2293,"",0,"sugar",0
56,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","ROCK","geology","Study1","B",3938,"40",9282,"geology ",100,"geology",1
56,"5ba9162d73b20c000146ea20",7,"JOL Version C","ROCK","geology","Study1","B",1954,"100",18802,"geology",100,"geology",1
56,"w10037565TT",7,"JOL Version C","ROCK","geology","Study1","B",2969,"100",5919,"still",16.666666666667,"geology",0
56,"5be33cf3da0eef000144ef5b",7,"JOL Version C","ROCK","geology","Study1","B",5927,"80",5463,"geology",100,"geology",1
56,"5d6394518df2870001a74b42",7,"JOL Version C","ROCK","geology","Study1","B",2479,"0",2381,"",0,"geology",0
56,"w10012551_ash",7,"JOL Version C","ROCK","geology","Study1","B",2060,"72",1634,"paper",16.666666666667,"geology",0
56,"w10027292MK",7,"JOL Version C","ROCK","geology","Study1","B",3223,"70",2543,"roll",36.363636363636,"geology",0
56,"w10062352_bow",7,"JOL Version C","ROCK","geology","Study1","B",2555,"0",5378,"geology",100,"geology",1
57,"w10012551_ash",7,"JOL Version C","ROUND","circle","Study1","S",2459,"53",3117,"circle",100,"circle",1
57,"w10037565TT",7,"JOL Version C","ROUND","circle","Study1","S",4114,"100",4285,"circle",100,"circle",1
57,"5ba9162d73b20c000146ea20",7,"JOL Version C","ROUND","circle","Study1","S",2449,"100",25276,"",0,"circle",0
57,"w10027292MK",7,"JOL Version C","ROUND","circle","Study1","S",12602,"90",1979,"circle",100,"circle",1
57,"5be33cf3da0eef000144ef5b",7,"JOL Version C","ROUND","circle","Study1","S",4434,"90",5799,"circle",100,"circle",1
57,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","ROUND","circle","Study1","S",2944,"90",4194,"circle",100,"circle",1
57,"w10062352_bow",7,"JOL Version C","ROUND","circle","Study1","S",7859,"90",2246,"",0,"circle",0
57,"5d6394518df2870001a74b42",7,"JOL Version C","ROUND","circle","Study1","S",2502,"100",3172,"circle",100,"circle",1
58,"5ba9162d73b20c000146ea20",7,"JOL Version C","SACKING","dietary","Study1","U",2429,"100",27675,"",0,"dietary",0
58,"5d6394518df2870001a74b42",7,"JOL Version C","SACKING","dietary","Study1","U",3152,"0",1809,"",0,"dietary",0
58,"w10012551_ash",7,"JOL Version C","SACKING","dietary","Study1","U",1674,"9",1887,"",0,"dietary",0
58,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SACKING","dietary","Study1","U",3404,"0",3854,"",0,"dietary",0
58,"w10062352_bow",7,"JOL Version C","SACKING","dietary","Study1","U",8228,"5",1206,"",0,"dietary",0
58,"w10027292MK",7,"JOL Version C","SACKING","dietary","Study1","U",4481,"0",1595,"",0,"dietary",0
58,"w10037565TT",7,"JOL Version C","SACKING","dietary","Study1","U",3461,"0",1603,"",0,"dietary",0
58,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SACKING","dietary","Study1","U",3673,"0",2889,"",0,"dietary",0
59,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SALAD","lettuce","Study1","S",6305,"90",4078,"lettuce",100,"lettuce",1
59,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SALAD","lettuce","Study1","S",4902,"65",5198,"lettuce",100,"lettuce",1
59,"5ba9162d73b20c000146ea20",7,"JOL Version C","SALAD","lettuce","Study1","S",3339,"100",39101,"lettuce",100,"lettuce",1
59,"w10037565TT",7,"JOL Version C","SALAD","lettuce","Study1","S",2706,"100",3988,"lettuce",100,"lettuce",1
59,"5d6394518df2870001a74b42",7,"JOL Version C","SALAD","lettuce","Study1","S",2108,"100",2766,"lettuce",100,"lettuce",1
59,"w10012551_ash",7,"JOL Version C","SALAD","lettuce","Study1","S",2294,"94",3192,"crouton",14.285714285714,"lettuce",0
59,"w10027292MK",7,"JOL Version C","SALAD","lettuce","Study1","S",3663,"90",2397,"lettuce",100,"lettuce",1
59,"w10062352_bow",7,"JOL Version C","SALAD","lettuce","Study1","S",5021,"100",3478,"lettuce",100,"lettuce",1
60,"w10012551_ash",7,"JOL Version C","SEIZE","take","Study1","F",2036,"65",1395,"",0,"take",0
60,"w10027292MK",7,"JOL Version C","SEIZE","take","Study1","F",3315,"60",13437,"",0,"take",0
60,"w10037565TT",7,"JOL Version C","SEIZE","take","Study1","F",8810,"100",5634,"take",100,"take",1
60,"5ba9162d73b20c000146ea20",7,"JOL Version C","SEIZE","take","Study1","F",3052,"100",6741,"take",100,"take",1
60,"w10062352_bow",7,"JOL Version C","SEIZE","take","Study1","F",6332,"75",1341,"",0,"take",0
60,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SEIZE","take","Study1","F",4197,"90",3781,"take",100,"take",1
60,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SEIZE","take","Study1","F",4121,"70",5672,"take",100,"take",1
60,"5d6394518df2870001a74b42",7,"JOL Version C","SEIZE","take","Study1","F",3597,"0",1403,"",0,"take",0
61,"5d6394518df2870001a74b42",7,"JOL Version C","SICK","hide","Study1","U",4159,"23",2465,"",0,"hide",0
61,"5ba9162d73b20c000146ea20",7,"JOL Version C","SICK","hide","Study1","U",2765,"100",26728,"hide",100,"hide",1
61,"w10062352_bow",7,"JOL Version C","SICK","hide","Study1","U",9122,"2",1802,"",0,"hide",0
61,"w10012551_ash",7,"JOL Version C","SICK","hide","Study1","U",2679,"97",3604,"healthy",36.363636363636,"hide",0
61,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SICK","hide","Study1","U",3923,"0",3376,"",0,"hide",0
61,"w10027292MK",7,"JOL Version C","SICK","hide","Study1","U",2468,"12",2718,"",0,"hide",0
61,"w10037565TT",7,"JOL Version C","SICK","hide","Study1","U",2608,"100",4305,"cold",25,"hide",0
61,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SICK","hide","Study1","U",5569,"2",7569,"disease",36.363636363636,"hide",0
62,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SIGHT","debate","Study1","U",4308,"5",5990,"vision",0,"debate",0
62,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SIGHT","debate","Study1","U",5746,"0",12229,"",0,"debate",0
62,"5d6394518df2870001a74b42",7,"JOL Version C","SIGHT","debate","Study1","U",2791,"0",2277,"see",44.444444444444,"debate",0
62,"5ba9162d73b20c000146ea20",7,"JOL Version C","SIGHT","debate","Study1","U",3777,"100",7061,"debate",100,"debate",1
62,"w10037565TT",7,"JOL Version C","SIGHT","debate","Study1","U",3407,"100",3126,"look",0,"debate",0
62,"w10012551_ash",7,"JOL Version C","SIGHT","debate","Study1","U",1545,"87",2647,"",0,"debate",0
62,"w10027292MK",7,"JOL Version C","SIGHT","debate","Study1","U",27294,"0",918,"",0,"debate",0
62,"w10062352_bow",7,"JOL Version C","SIGHT","debate","Study1","U",5600,"0",1060,"",0,"debate",0
63,"w10037565TT",7,"JOL Version C","SIP","drink","Study1","F",3408,"100",3190,"drink",100,"drink",1
63,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SIP","drink","Study1","F",8876,"80",5259,"drink",100,"drink",1
63,"w10027292MK",7,"JOL Version C","SIP","drink","Study1","F",1838,"90",3140,"drink",100,"drink",1
63,"5ba9162d73b20c000146ea20",7,"JOL Version C","SIP","drink","Study1","F",5679,"100",11020,"",0,"drink",0
63,"w10062352_bow",7,"JOL Version C","SIP","drink","Study1","F",3784,"95",3733,"drink",100,"drink",1
63,"5d6394518df2870001a74b42",7,"JOL Version C","SIP","drink","Study1","F",4114,"67",4546,"water",20,"drink",0
63,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SIP","drink","Study1","F",4099,"75",2974,"drink",100,"drink",1
63,"w10012551_ash",7,"JOL Version C","SIP","drink","Study1","F",2944,"94",6377,"water",20,"drink",0
64,"5d6394518df2870001a74b42",7,"JOL Version C","SITE","location","Study1","S",4492,"30",3670,"",0,"location",0
64,"w10027292MK",7,"JOL Version C","SITE","location","Study1","S",3181,"70",1777,"",0,"location",0
64,"5ba9162d73b20c000146ea20",7,"JOL Version C","SITE","location","Study1","S",3216,"100",19412,"location",100,"location",1
64,"w10062352_bow",7,"JOL Version C","SITE","location","Study1","S",4912,"100",1453,"",0,"location",0
64,"w10012551_ash",7,"JOL Version C","SITE","location","Study1","S",2710,"89",855,"",0,"location",0
64,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SITE","location","Study1","S",4567,"80",4765,"location",100,"location",1
64,"w10037565TT",7,"JOL Version C","SITE","location","Study1","S",3214,"100",7539,"construction",50,"location",0
64,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SITE","location","Study1","S",3979,"100",6878,"location",100,"location",1
65,"5ba9162d73b20c000146ea20",7,"JOL Version C","SODA","pop","Study1","S",2647,"100",4250,"pop",100,"pop",1
65,"5d6394518df2870001a74b42",7,"JOL Version C","SODA","pop","Study1","S",3599,"20",3099,"pop",100,"pop",1
65,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","SODA","pop","Study1","S",3218,"90",2370,"pop",100,"pop",1
65,"w10062352_bow",7,"JOL Version C","SODA","pop","Study1","S",2463,"100",1596,"pop",100,"pop",1
65,"w10012551_ash",7,"JOL Version C","SODA","pop","Study1","S",2041,"943",1777,"water",0,"pop",0
65,"w10037565TT",7,"JOL Version C","SODA","pop","Study1","S",3444,"50",2194,"pop",100,"pop",1
65,"5be33cf3da0eef000144ef5b",7,"JOL Version C","SODA","pop","Study1","S",3525,"99",3675,"pop",100,"pop",1
65,"w10027292MK",7,"JOL Version C","SODA","pop","Study1","S",2764,"75",2193,"pop",100,"pop",1
66,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","STENCH","smell","Study1","F",3848,"80",4941,"smell",100,"smell",1
66,"5ba9162d73b20c000146ea20",7,"JOL Version C","STENCH","smell","Study1","F",2682,"100",15929,"smell",100,"smell",1
66,"w10037565TT",7,"JOL Version C","STENCH","smell","Study1","F",3270,"100",6343,"nasty",20,"smell",0
66,"5be33cf3da0eef000144ef5b",7,"JOL Version C","STENCH","smell","Study1","F",4828,"99",4427,"smell",100,"smell",1
66,"5d6394518df2870001a74b42",7,"JOL Version C","STENCH","smell","Study1","F",2939,"45",4899,"smell",100,"smell",1
66,"w10012551_ash",7,"JOL Version C","STENCH","smell","Study1","F",2215,"81",6281,"",0,"smell",0
66,"w10027292MK",7,"JOL Version C","STENCH","smell","Study1","F",1967,"80",9992,"smell",100,"smell",1
66,"w10062352_bow",7,"JOL Version C","STENCH","smell","Study1","F",3174,"100",3770,"",0,"smell",0
67,"w10037565TT",7,"JOL Version C","STING","hornet","Study1","B",3193,"100",3588,"wasp",0,"hornet",0
67,"5be33cf3da0eef000144ef5b",7,"JOL Version C","STING","hornet","Study1","B",5249,"98",4142,"hornet",100,"hornet",1
67,"5ba9162d73b20c000146ea20",7,"JOL Version C","STING","hornet","Study1","B",2893,"100",13037,"hornet",100,"hornet",1
67,"w10027292MK",7,"JOL Version C","STING","hornet","Study1","B",2167,"80",2655,"wasp",0,"hornet",0
67,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","STING","hornet","Study1","B",3725,"40",5578,"hornet",100,"hornet",1
67,"w10012551_ash",7,"JOL Version C","STING","hornet","Study1","B",1845,"74",1284,"bee",22.222222222222,"hornet",0
67,"w10062352_bow",7,"JOL Version C","STING","hornet","Study1","B",3325,"80",2682,"hornet",100,"hornet",1
67,"5d6394518df2870001a74b42",7,"JOL Version C","STING","hornet","Study1","B",4181,"34",1858,"bee",22.222222222222,"hornet",0
68,"w10012551_ash",7,"JOL Version C","STOMACH","digestion","Study1","B",1857,"96",4076,"liver",28.571428571429,"digestion",0
68,"w10027292MK",7,"JOL Version C","STOMACH","digestion","Study1","B",15220,"75",4976,"digestion",100,"digestion",1
68,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","STOMACH","digestion","Study1","B",3679,"65",5080,"digestion",100,"digestion",1
68,"5ba9162d73b20c000146ea20",7,"JOL Version C","STOMACH","digestion","Study1","B",3172,"100",15545,"digestion",100,"digestion",1
68,"w10062352_bow",7,"JOL Version C","STOMACH","digestion","Study1","B",2921,"75",3593,"",0,"digestion",0
68,"w10037565TT",7,"JOL Version C","STOMACH","digestion","Study1","B",2919,"100",9925,"digestion",100,"digestion",1
68,"5be33cf3da0eef000144ef5b",7,"JOL Version C","STOMACH","digestion","Study1","B",9704,"75",5684,"digestion",100,"digestion",1
68,"5d6394518df2870001a74b42",7,"JOL Version C","STOMACH","digestion","Study1","B",3822,"60",7731,"digestion ",100,"digestion",1
69,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","TALK","discussion","Study1","B",4897,"70",6271,"discussion",100,"discussion",1
69,"w10012551_ash",7,"JOL Version C","TALK","discussion","Study1","B",2474,"58",934,"",0,"discussion",0
69,"5ba9162d73b20c000146ea20",7,"JOL Version C","TALK","discussion","Study1","B",1789,"100",33167,"discussion",100,"discussion",1
69,"5be33cf3da0eef000144ef5b",7,"JOL Version C","TALK","discussion","Study1","B",5212,"100",6884,"words",13.333333333333,"discussion",0
69,"5d6394518df2870001a74b42",7,"JOL Version C","TALK","discussion","Study1","B",3017,"100",2245,"",0,"discussion",0
69,"w10062352_bow",7,"JOL Version C","TALK","discussion","Study1","B",2638,"100",1056,"",0,"discussion",0
69,"w10037565TT",7,"JOL Version C","TALK","discussion","Study1","B",1816,"100",4063,"converse",33.333333333333,"discussion",0
69,"w10027292MK",7,"JOL Version C","TALK","discussion","Study1","B",2252,"70",1019,"",0,"discussion",0
70,"w10012551_ash",7,"JOL Version C","TOILET","bathroom","Study1","S",2390,"80",1614,"paper",30.769230769231,"bathroom",0
70,"w10037565TT",7,"JOL Version C","TOILET","bathroom","Study1","S",3713,"100",4297,"tissue",14.285714285714,"bathroom",0
70,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","TOILET","bathroom","Study1","S",3854,"90",5295,"bathroom",100,"bathroom",1
70,"w10027292MK",7,"JOL Version C","TOILET","bathroom","Study1","S",3384,"80",3025,"bathroom",100,"bathroom",1
70,"5be33cf3da0eef000144ef5b",7,"JOL Version C","TOILET","bathroom","Study1","S",15780,"90",4691,"bathroom",100,"bathroom",1
70,"5d6394518df2870001a74b42",7,"JOL Version C","TOILET","bathroom","Study1","S",2804,"100",4247,"bathroom",100,"bathroom",1
70,"w10062352_bow",7,"JOL Version C","TOILET","bathroom","Study1","S",2689,"100",3482,"bathroom",100,"bathroom",1
70,"5ba9162d73b20c000146ea20",7,"JOL Version C","TOILET","bathroom","Study1","S",3212,"100",41046,"bathroom",100,"bathroom",1
71,"w10012551_ash",7,"JOL Version C","TUCK","allow","Study1","U",2381,"47",2173,"in",0,"allow",0
71,"w10062352_bow",7,"JOL Version C","TUCK","allow","Study1","U",4327,"15",1637,"",0,"allow",0
71,"w10037565TT",7,"JOL Version C","TUCK","allow","Study1","U",3004,"0",4061,"sleep",20,"allow",0
71,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","TUCK","allow","Study1","U",3959,"0",2432,"",0,"allow",0
71,"w10027292MK",7,"JOL Version C","TUCK","allow","Study1","U",4079,"10",15045,"roll",44.444444444444,"allow",0
71,"5be33cf3da0eef000144ef5b",7,"JOL Version C","TUCK","allow","Study1","U",12004,"1",5680,"hide",0,"allow",0
71,"5d6394518df2870001a74b42",7,"JOL Version C","TUCK","allow","Study1","U",2843,"0",3072,"",0,"allow",0
71,"5ba9162d73b20c000146ea20",7,"JOL Version C","TUCK","allow","Study1","U",2441,"100",31193,"allow",100,"allow",1
72,"5be33cf3da0eef000144ef5b",7,"JOL Version C","VASE","king","Study1","U",3293,"0",1600,"",0,"king",0
72,"5d6394518df2870001a74b42",7,"JOL Version C","VASE","king","Study1","U",3718,"0",4085,"",0,"king",0
72,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","VASE","king","Study1","U",2882,"0",4166,"king",100,"king",1
72,"w10037565TT",7,"JOL Version C","VASE","king","Study1","U",3334,"0",5179,"flower",0,"king",0
72,"5ba9162d73b20c000146ea20",7,"JOL Version C","VASE","king","Study1","U",3097,"100",7386,"king",100,"king",1
72,"w10012551_ash",7,"JOL Version C","VASE","king","Study1","U",1994,"92",934,"",0,"king",0
72,"w10027292MK",7,"JOL Version C","VASE","king","Study1","U",2778,"1",2353,"flower",0,"king",0
72,"w10062352_bow",7,"JOL Version C","VASE","king","Study1","U",3240,"5",1887,"king",100,"king",1
73,"5f4822c87200c92c9ef20bb1",7,"JOL Version C","WAR","revolution","Study1","B",4643,"40",9741,"rebellion",63.157894736842,"revolution",0
73,"5d6394518df2870001a74b42",7,"JOL Version C","WAR","revolution","Study1","B",2370,NA,11557,"revolution ",100,"revolution",1
73,"w10037565TT",7,"JOL Version C","WAR","revolution","Study1","B",2846,"100",7125,"revolution",100,"revolution",1
73,"w10012551_ash",7,"JOL Version C","WAR","revolution","Study1","B",1494,"85",5544,"fight",13.333333333333,"revolution",0
73,"5be33cf3da0eef000144ef5b",7,"JOL Version C","WAR","revolution","Study1","B",8272,"79",9268,"revolution",100,"revolution",1
73,"5ba9162d73b20c000146ea20",7,"JOL Version C","WAR","revolution","Study1","B",3160,"100",27778,"revolution",100,"revolution",1
