"Username","Condition.Number","Condition.Description","Stimuli.Cue","Stimuli.Answer","Stimuli.Shuffle","Stimuli.Stimuli.Notes","JOL.RT","Response.JOL","Response.RT.1","Response.Response","Response.Accuracy","Recall_Score"
"w10024584",5,"JOL Version A","MOAT","CLEAR","Study2","U",953,"0",548,"",0,0
"w10033288",5,"JOL Version A","MOAT","CLEAR","Study2","U",9791,"10",11789,"MEAT",44.444444444444,0
"w10042962_jkc",5,"JOL Version A","MOAT","CLEAR","Study2","U",2184,"2",1628,"",0,0
"w10048478_tn",5,"JOL Version A","MOAT","CLEAR","Study2","U",3151,"0",2027,"",0,0
"w10049707_slh",5,"JOL Version A","MOAT","CLEAR","Study2","U",14981,"0",3122,"water",40,0
"w10061353",5,"JOL Version A","MOAT","CLEAR","Study2","U",6130,"60",2417,"CLEAR",100,100
"w10061432",5,"JOL Version A","MOAT","CLEAR","Study2","U",1662,"0",2903,"boat",22.222222222222,0
"w218847JDM",5,"JOL Version A","MOAT","CLEAR","Study2","U",1647,"40",7016,"dig",0,0
"w922820",5,"JOL Version A","MOAT","CLEAR","Study2","U",6754,"25",8042,"fish",0,0
"W970517",5,"JOL Version A","MOAT","CLEAR","Study2","U",2921,"10",2426,"Boat",22.222222222222,0
"w10010080YS",5,"JOL Version A","MONEY","BANKER","Study2","B",6137,"60",6562,"",0,0
"w10024584",5,"JOL Version A","MONEY","BANKER","Study2","B",1647,"70",954,"",0,0
"w10033288",5,"JOL Version A","MONEY","BANKER","Study2","B",6240,"10",21597,"LOAN",40,0
"w10042962_jkc",5,"JOL Version A","MONEY","BANKER","Study2","B",2142,"30",5379,"",0,0
"w10048478_tn",5,"JOL Version A","MONEY","BANKER","Study2","B",4074,"10",3097,"",0,0
"w10049707_slh",5,"JOL Version A","MONEY","BANKER","Study2","B",1510,"90",4037,"green",18.181818181818,0
"w10061353",5,"JOL Version A","MONEY","BANKER","Study2","B",3396,"70",6539,"",0,0
"w10061432",5,"JOL Version A","MONEY","BANKER","Study2","B",2376,"100",2422,"cash",20,0
"w218847JDM",5,"JOL Version A","MONEY","BANKER","Study2","B",1833,"60",5680,"take ",60,0
"w922820",5,"JOL Version A","MONEY","BANKER","Study2","B",5758,"50",3424,"bank",80,0
"W970517",5,"JOL Version A","MONEY","BANKER","Study2","B",2180,"100",4772,"Bank",80,0
"w10010080YS",5,"JOL Version A","MULE","DONKEY","Study2","F",10822,"70",7602,"horse",36.363636363636,0
"w10024584",5,"JOL Version A","MULE","DONKEY","Study2","F",1322,"70",727,"",0,0
"w10033288",5,"JOL Version A","MULE","DONKEY","Study2","F",5719,"10",7283,"DONKEY",100,100
"w10042962_jkc",5,"JOL Version A","MULE","DONKEY","Study2","F",2682,"70",2657,"donkey",100,100
"w10048478_tn",5,"JOL Version A","MULE","DONKEY","Study2","F",52244,"0",4615,"DONKEY",100,100
"w10049707_slh",5,"JOL Version A","MULE","DONKEY","Study2","F",1265,"90",5683,"donkey",100,100
"w10061353",5,"JOL Version A","MULE","DONKEY","Study2","F",2605,"90",2903,"DONKEY",100,100
"w10061432",5,"JOL Version A","MULE","DONKEY","Study2","F",1702,"0",3037,"donkey ",100,100
"w218847JDM",5,"JOL Version A","MULE","DONKEY","Study2","F",2077,"60",2500,"donkey ",100,100
"w922820",5,"JOL Version A","MULE","DONKEY","Study2","F",4011,"75",3496,"donkey",100,100
"W970517",5,"JOL Version A","MULE","DONKEY","Study2","F",2735,"10",3956,"Donkey ",100,100
"w10010080YS",5,"JOL Version A","NAME","HATE","Study2","U",4945,"1",4453,"hate",100,100
"w10024584",5,"JOL Version A","NAME","HATE","Study2","U",2146,"0",338,"",0,0
"w10033288",5,"JOL Version A","NAME","HATE","Study2","U",7006,"10",8057,"ADDRESS",36.363636363636,0
"w10042962_jkc",5,"JOL Version A","NAME","HATE","Study2","U",1962,"0",1757,"",0,0
"w10048478_tn",5,"JOL Version A","NAME","HATE","Study2","U",6665,"0",4775,"AVE",57.142857142857,0
"w10049707_slh",5,"JOL Version A","NAME","HATE","Study2","U",3011,"70",5036,"card",25,0
"w10061353",5,"JOL Version A","NAME","HATE","Study2","U",3673,"50",2330,"HATE",100,100
"w10061432",5,"JOL Version A","NAME","HATE","Study2","U",1528,"0",838,"",0,0
"w218847JDM",5,"JOL Version A","NAME","HATE","Study2","U",2489,"50",67408,"address",36.363636363636,0
"w922820",5,"JOL Version A","NAME","HATE","Study2","U",5935,"25",17064,"rossipher",30.769230769231,0
"W970517",5,"JOL Version A","NAME","HATE","Study2","U",6963,"1",3854,"Person",20,0
"w10010080YS",5,"JOL Version A","OWN","HAVE","Study2","S",8885,"80",3870,"have",100,100
"w10024584",5,"JOL Version A","OWN","HAVE","Study2","S",2673,"0",363,"",0,0
"w10033288",5,"JOL Version A","OWN","HAVE","Study2","S",1410,"10",5213,"HAVE",100,100
"w10042962_jkc",5,"JOL Version A","OWN","HAVE","Study2","S",5208,"60",7149,"",0,0
"w10048478_tn",5,"JOL Version A","OWN","HAVE","Study2","S",6651,"10",4814,"HAVE",100,100
"w10049707_slh",5,"JOL Version A","OWN","HAVE","Study2","S",4655,"50",5537,"posess",20,0
"w10061353",5,"JOL Version A","OWN","HAVE","Study2","S",6754,"70",1314,"",0,0
"w10061432",5,"JOL Version A","OWN","HAVE","Study2","S",2295,"60",4469,"have",100,100
"w218847JDM",5,"JOL Version A","OWN","HAVE","Study2","S",1440,"40",2043,"have",100,100
"w922820",5,"JOL Version A","OWN","HAVE","Study2","S",2669,"35",2865,"have",100,100
"W970517",5,"JOL Version A","OWN","HAVE","Study2","S",4156,"100",5126,"Have",100,100
"w10010080YS",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",4093,"60",8306,"communication ",100,100
"w10024584",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",779,"50",1292,"",0,0
"w10033288",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",11256,"10",41852,"NUMBER",10.526315789474,0
"w10042962_jkc",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",2979,"50",2732,"call",23.529411764706,0
"w10048478_tn",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",3180,"10",7183,"COMMUNICATION",100,100
"w10049707_slh",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",2229,"90",2266,"number",10.526315789474,0
"w10061353",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",4779,"60",4004,"NUMBER",10.526315789474,0
"w10061432",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",1902,"90",1294,"",0,0
"w218847JDM",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",1567,"70",2650,"call",23.529411764706,0
"w922820",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",2980,"45",3863,"communicate",83.333333333333,100
"W970517",5,"JOL Version A","PHONE","COMMUNICATION","Study2","S",1261,"100",4962,"Number",10.526315789474,0
"w10010080YS",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",3996,"90",10126,"aircraft ",100,100
"w10024584",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",1073,"0",747,"",0,0
"w10033288",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",9718,"10",10910,"AIRCRAFT",100,100
"w10042962_jkc",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",3581,"90",4236,"aircraft",100,100
"w10048478_tn",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",24870,"10",5502,"AIRCRAFT",100,100
"w10049707_slh",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",2100,"90",3644,"aircraft",100,100
"w10061353",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",3929,"70",3471,"AIRCRAFT",100,100
"w10061432",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",1760,"100",3448,"pilot ",30.769230769231,0
"w218847JDM",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",1856,"70",11276,"cockpit",26.666666666667,0
"w922820",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",4180,"76",2993,"crash",46.153846153846,0
"W970517",5,"JOL Version A","PLANE","AIRCRAFT","Study2","B",1898,"100",5688,"Ticket",14.285714285714,0
"w10010080YS",5,"JOL Version A","POP","BALLOON","Study2","B",5822,"76",23033,"balloon ",100,100
"w10024584",5,"JOL Version A","POP","BALLOON","Study2","B",1769,"10",601,"",0,0
"w10033288",5,"JOL Version A","POP","BALLOON","Study2","B",6343,"10",7110,"CRACKLE",28.571428571429,0
"w10042962_jkc",5,"JOL Version A","POP","BALLOON","Study2","B",2603,"50",3709,"soda",18.181818181818,0
"w10048478_tn",5,"JOL Version A","POP","BALLOON","Study2","B",18640,"0",8035,"CORN",36.363636363636,0
"w10049707_slh",5,"JOL Version A","POP","BALLOON","Study2","B",2502,"90",2533,"soa",20,0
"w10061353",5,"JOL Version A","POP","BALLOON","Study2","B",2566,"70",3498,"BALLOON",100,100
"w10061432",5,"JOL Version A","POP","BALLOON","Study2","B",3259,"40",1840,"soda",18.181818181818,0
"w218847JDM",5,"JOL Version A","POP","BALLOON","Study2","B",1331,"7",5454,"balloon",100,100
"w922820",5,"JOL Version A","POP","BALLOON","Study2","B",3526,"95",1841,"soda",18.181818181818,0
"W970517",5,"JOL Version A","POP","BALLOON","Study2","B",1359,"100",4162,"Soda",18.181818181818,0
"w10010080YS",5,"JOL Version A","RAZOR","SHAVE","Study2","S",39143,"50",6570,"shave",100,100
"w10024584",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2334,"80",1236,"",0,0
"w10033288",5,"JOL Version A","RAZOR","SHAVE","Study2","S",6275,"10",5059,"BURN",0,0
"w10042962_jkc",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2227,"8",4996,"shave",100,100
"w10048478_tn",5,"JOL Version A","RAZOR","SHAVE","Study2","S",5891,"10",3999,"SHAVE",100,100
"w10049707_slh",5,"JOL Version A","RAZOR","SHAVE","Study2","S",1608,"100",5348,"blade",40,0
"w10061353",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2901,"80",2863,"SHAVE",100,100
"w10061432",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2418,"50",1153,"",0,0
"w218847JDM",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2019,"70",4189,"edge",22.222222222222,0
"w922820",5,"JOL Version A","RAZOR","SHAVE","Study2","S",3121,"85",2170,"shave",100,100
"W970517",5,"JOL Version A","RAZOR","SHAVE","Study2","S",2796,"80",2775,"Blade",40,0
"w10010080YS",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",5954,"74",4521,"equal",100,100
"w10024584",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",2164,"100",504,"",0,0
"w10033288",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",7338,"10",75754,"LEGAL",60,0
"w10042962_jkc",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",5189,"90",3291,"equal",100,100
"w10048478_tn",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",4833,"10",10523,"LAW",25,0
"w10049707_slh",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",2110,"90",8878,"equal",100,100
"w10061353",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",3928,"100",2472,"EQUAL",100,100
"w10061432",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",3108,"30",713,"",0,0
"w218847JDM",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",2091,"70",3556,"privacy ",16.666666666667,0
"w922820",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",7299,"65",4465,"equal",100,100
"W970517",5,"JOL Version A","RIGHTS","EQUAL","Study2","S",5310,"50",4336,"Equal ",100,100
"w10010080YS",5,"JOL Version A","ROD","REEL","Study2","S",13279,"93",6420,"reel",100,100
"w10024584",5,"JOL Version A","ROD","REEL","Study2","S",1414,"0",60,"",0,0
"w10033288",5,"JOL Version A","ROD","REEL","Study2","S",8355,"10",3807,"REEL",100,100
"w10042962_jkc",5,"JOL Version A","ROD","REEL","Study2","S",2154,"90",1921,"reel",100,100
"w10048478_tn",5,"JOL Version A","ROD","REEL","Study2","S",15690,"0",21588,"BOLT",25,0
"w10049707_slh",5,"JOL Version A","ROD","REEL","Study2","S",2355,"100",3443,"reel",100,100
"w10061353",5,"JOL Version A","ROD","REEL","Study2","S",4125,"90",1864,"REEL",100,100
"w10061432",5,"JOL Version A","ROD","REEL","Study2","S",2375,"90",635,"",0,0
"w218847JDM",5,"JOL Version A","ROD","REEL","Study2","S",2265,"60",1836,"reel",100,100
"w922820",5,"JOL Version A","ROD","REEL","Study2","S",5193,"85",2246,"reel",100,100
"W970517",5,"JOL Version A","ROD","REEL","Study2","S",2548,"50",2871,"Reel",100,100
"w10010080YS",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",5903,"80",13763,"seatbelt ",100,100
"w10024584",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",1309,"0",601,"",0,0
"w10033288",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",9782,"10",7955,"SEATBELT",100,100
"w10042962_jkc",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",3879,"50",3507,"seatbelt",100,100
"w10048478_tn",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",7730,"10",3828,"",0,0
"w10049707_slh",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",1561,"100",3333,"seatbelt",100,100
"w10061353",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",4423,"80",3405,"SEATBELT",100,100
"w10061432",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",2068,"90",937,"",0,0
"w218847JDM",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",1159,"60",2726,"danger",28.571428571429,0
"w922820",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",5000,"50",2126,"belt",66.666666666667,0
"W970517",5,"JOL Version A","SAFETY","SEATBELT","Study2","S",2132,"100",4248,"Seatbelt",100,100
"w10010080YS",5,"JOL Version A","SCALP","HEAD","Study2","F",4649,"76",5063,"head ",100,100
"w10024584",5,"JOL Version A","SCALP","HEAD","Study2","F",2446,"85",660,"",0,0
"w10033288",5,"JOL Version A","SCALP","HEAD","Study2","F",5783,"10",5892,"HEAD",100,100
"w10042962_jkc",5,"JOL Version A","SCALP","HEAD","Study2","F",2628,"40",4410,"head",100,100
"w10048478_tn",5,"JOL Version A","SCALP","HEAD","Study2","F",3189,"10",2001,"HEAD",100,100
"w10049707_slh",5,"JOL Version A","SCALP","HEAD","Study2","F",1672,"90",2442,"head",100,100
"w10061353",5,"JOL Version A","SCALP","HEAD","Study2","F",2758,"80",2592,"HEAD",100,100
"w10061432",5,"JOL Version A","SCALP","HEAD","Study2","F",2529,"100",5327,"",0,0
"w218847JDM",5,"JOL Version A","SCALP","HEAD","Study2","F",1669,"60",2670,"hair",50,0
"w922820",5,"JOL Version A","SCALP","HEAD","Study2","F",2882,"55",1816,"head",100,100
"W970517",5,"JOL Version A","SCALP","HEAD","Study2","F",2861,"90",1855,"Head",100,100
"w10010080YS",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",7752,"12",13353,"shelter",26.666666666667,0
"w10024584",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",2254,"20",3815,"cut",18.181818181818,0
"w10033288",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",6590,"10",7833,"SIZZORS",66.666666666667,0
"w10042962_jkc",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",3838,"25",5653,"scissors",100,100
"w10048478_tn",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",2597,"0",2285,"",0,0
"w10049707_slh",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",1674,"40",4217,"scissors",100,100
"w10061353",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",3037,"70",3413,"SCISSORS ",100,100
"w10061432",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",2130,"30",9426,"scissors ",100,100
"w218847JDM",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",1236,"70",3327,"scissors",100,100
"w922820",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",5918,"45",7552,"scizzors",75,100
"W970517",5,"JOL Version A","SHEARS","SCISSORS","Study2","F",1845,"100",3588,"Scissors",100,100
"w10010080YS",5,"JOL Version A","Shell","SHAKE","Study2","U",78545,"30",7449,"shake ",100,100
"w10024584",5,"JOL Version A","Shell","SHAKE","Study2","U",1500,"50",343,"",0,0
"w10033288",5,"JOL Version A","Shell","SHAKE","Study2","U",2902,"10",44161,"TURTLE",18.181818181818,0
"w10042962_jkc",5,"JOL Version A","Shell","SHAKE","Study2","U",3151,"0",3956,"sea",50,0
"w10048478_tn",5,"JOL Version A","Shell","SHAKE","Study2","U",4654,"0",1773,"",0,0
"w10049707_slh",5,"JOL Version A","Shell","SHAKE","Study2","U",1403,"0",3697,"beach",20,0
"w10061353",5,"JOL Version A","Shell","SHAKE","Study2","U",4126,"40",9331,"",0,0
"w10061432",5,"JOL Version A","Shell","SHAKE","Study2","U",1503,"0",939,"",0,0
"w218847JDM",5,"JOL Version A","Shell","SHAKE","Study2","U",35089,"70",9152,"crab",22.222222222222,0
"w922820",5,"JOL Version A","Shell","SHAKE","Study2","U",3687,"25",3623,"shock",60,0
"W970517",5,"JOL Version A","Shell","SHAKE","Study2","U",3699,"5",2871,"Beach",20,0
"w10010080YS",5,"JOL Version A","SHOELACE","TIE","Study2","F",5035,"90",5465,"tie",100,100
"w10024584",5,"JOL Version A","SHOELACE","TIE","Study2","F",863,"10",664,"",0,0
"w10033288",5,"JOL Version A","SHOELACE","TIE","Study2","F",9448,"10",4938,"SHOE",28.571428571429,0
"w10042962_jkc",5,"JOL Version A","SHOELACE","TIE","Study2","F",3529,"50",2352,"tie",100,100
"w10048478_tn",5,"JOL Version A","SHOELACE","TIE","Study2","F",22614,"1",1819,"SHOE",28.571428571429,0
"w10049707_slh",5,"JOL Version A","SHOELACE","TIE","Study2","F",4925,"100",3133,"shoe",28.571428571429,0
"w10061353",5,"JOL Version A","SHOELACE","TIE","Study2","F",3568,"80",4871,"TIE",100,100
"w10061432",5,"JOL Version A","SHOELACE","TIE","Study2","F",3791,"96",2051,"tie",100,100
"w218847JDM",5,"JOL Version A","SHOELACE","TIE","Study2","F",1456,"70",1983,"tie",100,100
"w922820",5,"JOL Version A","SHOELACE","TIE","Study2","F",6004,"75",2284,"tie",100,100
"W970517",5,"JOL Version A","SHOELACE","TIE","Study2","F",1637,"100",3032,"Tie",100,100
"w10010080YS",5,"JOL Version A","SLEEP","NAP","Study2","B",58507,"60",10285,"",0,0
"w10024584",5,"JOL Version A","SLEEP","NAP","Study2","B",2135,"50",562,"",0,0
"w10033288",5,"JOL Version A","SLEEP","NAP","Study2","B",8550,"10",8725,"DROWSY",0,0
"w10042962_jkc",5,"JOL Version A","SLEEP","NAP","Study2","B",2472,"40",2276,"tired",0,0
"w10048478_tn",5,"JOL Version A","SLEEP","NAP","Study2","B",46982,"10",3975,"NIGHT",25,0
"w10049707_slh",5,"JOL Version A","SLEEP","NAP","Study2","B",1229,"100",3523,"nap",100,100
"w10061353",5,"JOL Version A","SLEEP","NAP","Study2","B",3637,"70",1894,"NAP",100,100
"w10061432",5,"JOL Version A","SLEEP","NAP","Study2","B",1923,"100",1021,"",0,0
"w218847JDM",5,"JOL Version A","SLEEP","NAP","Study2","B",1245,"70",2418,"night",25,0
"w922820",5,"JOL Version A","SLEEP","NAP","Study2","B",3572,"75",2023,"nap",100,100
"W970517",5,"JOL Version A","SLEEP","NAP","Study2","B",1301,"100",2409,"Bed",0,0
"w10010080YS",5,"JOL Version A","STAR","ACTRESS","Study2","B",5981,"80",6578,"actress ",100,100
"w10024584",5,"JOL Version A","STAR","ACTRESS","Study2","B",1669,"0",754,"",0,0
"w10033288",5,"JOL Version A","STAR","ACTRESS","Study2","B",5374,"10",17392,"ACTRESS",100,100
"w10042962_jkc",5,"JOL Version A","STAR","ACTRESS","Study2","B",3481,"40",5732,"actress",100,100
"w10048478_tn",5,"JOL Version A","STAR","ACTRESS","Study2","B",25099,"5",5121,"SKY",20,0
"w10049707_slh",5,"JOL Version A","STAR","ACTRESS","Study2","B",1902,"50",7648,"moon",0,0
"w10061353",5,"JOL Version A","STAR","ACTRESS","Study2","B",4698,"70",3638,"ACTRESS",100,100
"w10061432",5,"JOL Version A","STAR","ACTRESS","Study2","B",2157,"90",1575,"",0,0
"w218847JDM",5,"JOL Version A","STAR","ACTRESS","Study2","B",1867,"60",14177,"sky ",20,0
"w922820",5,"JOL Version A","STAR","ACTRESS","Study2","B",3974,"45",4313,"actress",100,100
"W970517",5,"JOL Version A","STAR","ACTRESS","Study2","B",5040,"80",2947,"Shooting",13.333333333333,0
"w10010080YS",5,"JOL Version A","STRETCH","CLOTH","Study2","U",6312,"70",12910,"",0,0
"w10024584",5,"JOL Version A","STRETCH","CLOTH","Study2","U",1139,"0",514,"",0,0
"w10033288",5,"JOL Version A","STRETCH","CLOTH","Study2","U",5841,"10",7213,"EXPAND",0,0
"w10042962_jkc",5,"JOL Version A","STRETCH","CLOTH","Study2","U",3395,"0",7654,"extension",14.285714285714,0
"w10048478_tn",5,"JOL Version A","STRETCH","CLOTH","Study2","U",3551,"0",3552,"ARM",0,0
"w10049707_slh",5,"JOL Version A","STRETCH","CLOTH","Study2","U",2279,"20",4490,"yoga",22.222222222222,0
"w10061353",5,"JOL Version A","STRETCH","CLOTH","Study2","U",6184,"60",2407,"",0,0
"w10061432",5,"JOL Version A","STRETCH","CLOTH","Study2","U",1792,"0",202,"",0,0
"w218847JDM",5,"JOL Version A","STRETCH","CLOTH","Study2","U",2947,"50",3822,"long ",44.444444444444,0
"w922820",5,"JOL Version A","STRETCH","CLOTH","Study2","U",2733,"35",15801,"elongate",46.153846153846,0
"W970517",5,"JOL Version A","STRETCH","CLOTH","Study2","U",3099,"40",2471,"Cloth",100,100
"w10010080YS",5,"JOL Version A","SUN","TAN","Study2","S",4470,"90",4912,"tan",100,100
"w10024584",5,"JOL Version A","SUN","TAN","Study2","S",2184,"100",1228,"",0,0
"w10033288",5,"JOL Version A","SUN","TAN","Study2","S",2655,"10",4715,"TAN",100,100
"w10042962_jkc",5,"JOL Version A","SUN","TAN","Study2","S",2107,"90",3618,"tan",100,100
"w10048478_tn",5,"JOL Version A","SUN","TAN","Study2","S",6368,"10",10269,"TAN",100,100
"w10049707_slh",5,"JOL Version A","SUN","TAN","Study2","S",2231,"100",2536,"shine",25,0
"w10061353",5,"JOL Version A","SUN","TAN","Study2","S",1919,"90",2604,"TAN",100,100
"w10061432",5,"JOL Version A","SUN","TAN","Study2","S",2117,"100",3132,"rise",0,0
"w218847JDM",5,"JOL Version A","SUN","TAN","Study2","S",1452,"70",4770,"hot",33.333333333333,0
"w922820",5,"JOL Version A","SUN","TAN","Study2","S",4726,"85",3622,"shine",25,0
"W970517",5,"JOL Version A","SUN","TAN","Study2","S",1507,"100",3123,"Tanning",60,0
"w10010080YS",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",4997,"80",7876,"temper",100,100
"w10024584",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",1238,"0",492,"",0,0
"w10033288",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",6456,"10",21381,"TEMPER",100,100
"w10042962_jkc",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",3624,"15",2458,"fit",22.222222222222,0
"w10048478_tn",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",3695,"10",3006,"TEMPER",100,100
"w10049707_slh",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",2320,"100",2650,"bad",0,0
"w10061353",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",3457,"80",2821,"TEMPER",100,100
"w10061432",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",2483,"56",5498,"",0,0
"w218847JDM",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",3293,"50",2551,"temper",100,100
"w922820",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",7285,"85",3425,"temper",100,100
"W970517",5,"JOL Version A","TANTRUM","TEMPER","Study2","S",2974,"100",5938,"Temper",100,100
"w10010080YS",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",5860,"73",5299,"morning",100,100
"w10024584",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",2043,"0",556,"",0,0
"w10033288",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",10640,"10",29935,"MORNING",100,100
"w10042962_jkc",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",3108,"1",5586,"hot",20,0
"w10048478_tn",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",4005,"0",3822,"HOT",20,0
"w10049707_slh",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",1987,"0",8691,"chill",16.666666666667,0
"w10061353",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",4041,"40",4232,"",0,0
"w10061432",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",1623,"0",4987,"amount ",46.153846153846,0
"w218847JDM",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",2084,"30",8048,"hot",20,0
"w922820",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",3024,"25",3453,"hot",20,0
"W970517",5,"JOL Version A","TEMPERATURE","Morning","Study2","U",2826,"10",3283,"Moring",92.307692307692,100
"w10010080YS",5,"JOL Version A","THREAD","THIMBLE","Study2","B",7538,"5",5364,"",0,0
"w10024584",5,"JOL Version A","THREAD","THIMBLE","Study2","B",1053,"20",210,"",0,0
"w10033288",5,"JOL Version A","THREAD","THIMBLE","Study2","B",8984,"10",6513,"THIMBLE",100,100
"w10042962_jkc",5,"JOL Version A","THREAD","THIMBLE","Study2","B",3331,"0",6409,"thimble",100,100
"w10048478_tn",5,"JOL Version A","THREAD","THIMBLE","Study2","B",21722,"0",3489,"",0,0
"w10049707_slh",5,"JOL Version A","THREAD","THIMBLE","Study2","B",2864,"80",3973,"thumble",85.714285714286,100
"w10061353",5,"JOL Version A","THREAD","THIMBLE","Study2","B",3979,"80",2895,"THIMBLE",100,100
"w10061432",5,"JOL Version A","THREAD","THIMBLE","Study2","B",2305,"60",3136,"thimble ",100,100
"w218847JDM",5,"JOL Version A","THREAD","THIMBLE","Study2","B",4526,"50",6462,"thimble",100,100
"w922820",5,"JOL Version A","THREAD","THIMBLE","Study2","B",4111,"45",13222,"thimble",100,100
"W970517",5,"JOL Version A","THREAD","THIMBLE","Study2","B",3156,"40",4885,"Thimbul",85.714285714286,100
"w10010080YS",5,"JOL Version A","TRUTH","LIE","Study2","S",7143,"90",4200,"lie",100,100
"w10024584",5,"JOL Version A","TRUTH","LIE","Study2","S",3339,"70",310,"",0,0
"w10033288",5,"JOL Version A","TRUTH","LIE","Study2","S",10025,"19",6252,"LIE",100,100
"w10042962_jkc",5,"JOL Version A","TRUTH","LIE","Study2","S",2751,"50",3640,"honest",22.222222222222,0
"w10048478_tn",5,"JOL Version A","TRUTH","LIE","Study2","S",2737,"10",3663,"HONESTY",20,0
"w10049707_slh",5,"JOL Version A","TRUTH","LIE","Study2","S",997,NA,1792,"lie",100,100
"w10061353",5,"JOL Version A","TRUTH","LIE","Study2","S",2396,"90",4522,"HONESTY",20,0
"w10061432",5,"JOL Version A","TRUTH","LIE","Study2","S",1946,"30",684,"",0,0
"w218847JDM",5,"JOL Version A","TRUTH","LIE","Study2","S",2010,"70",3618,"lie ",100,100
"w922820",5,"JOL Version A","TRUTH","LIE","Study2","S",2923,"95",1422,"lie",100,100
"W970517",5,"JOL Version A","TRUTH","LIE","Study2","S",1587,"100",2289,"Lie",100,100
"w10010080YS",5,"JOL Version A","TURN","FLIP","Study2","B",4742,"90",5655,"flip ",100,100
"w10024584",5,"JOL Version A","TURN","FLIP","Study2","B",1452,"80",932,"",0,0
